M_number,name,ra,dec,type,distance_ly,apparent_magnitude,x,y,z,display_name,description
M 49,M  49,187.4449,8.0004,Sy2,54.128523604,12.170000076293944,-53.149829722796376,-6.945315549189884,7.533608690973887,M  49,Deep sky object
M 49,M  49,187.4449,8.0004,Sy2,52.4132692,12.170000076293944,-51.46558870837603,-6.725228573050056,7.294879558442167,M  49,Deep sky object
M 49,M  49,187.4449,8.0004,Sy2,59.686548,12.170000076293944,-58.60735988570512,-7.658474355122342,8.307174606066686,M  49,Deep sky object
M 49,M  49,187.4449,8.0004,Sy2,52.4132692,12.170000076293944,-51.46558870837603,-6.725228573050056,7.294879558442167,M  49,Deep sky object
M 49,M  49,187.4449,8.0004,Sy2,55.772676,12.170000076293944,-54.76425431942938,-7.156279315442188,7.762441845013133,M  49,Deep sky object
M 49,M  49,187.4449,8.0004,Sy2,55.9031384,12.170000076293944,-54.89235783830524,-7.1730191500981935,7.7805996037149185,M  49,Deep sky object
M 49,M  49,187.4449,8.0004,Sy2,62.8828768,12.170000076293944,-61.74589609816365,-8.068600304194467,8.752039694260421,M  49,Deep sky object
M 49,M  49,187.4449,8.0004,Sy2,61.80656199999999,12.170000076293944,-60.68904206743782,-7.930496668282424,8.602238184970693,M  49,Deep sky object
M 49,M  49,187.4449,8.0004,Sy2,54.794208,12.170000076293944,-53.803477927860435,-7.030730555522149,7.626258654749745,M  49,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,48.9234,13.56999969482422,-46.80064991372731,-7.295471364505159,12.2464008093162,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,48.23847239999999,13.56999969482422,-46.14544081493513,-7.193334765402086,12.07495119798577,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,48.0101632,13.56999969482422,-45.927037782004405,-7.159289232367729,12.017801327542298,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,55.9031384,13.56999969482422,-53.47754263475242,-8.336291945841229,13.99355399144531,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,52.83727199999999,13.56999969482422,-50.544701906825495,-7.879109073665571,13.226112874061492,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,55.9031384,13.56999969482422,-53.47754263475242,-8.336291945841229,13.99355399144531,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,60.99117199999999,13.56999969482422,-58.344810225780044,-9.095020967749763,15.267179675614193,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,57.729612,13.56999969482422,-55.22476689819823,-8.608656210116088,14.450752954993115,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,54.794208,13.56999969482422,-52.41672790337459,-8.170927928245778,13.715968906434142,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,61.96964,13.56999969482422,-59.28082322405459,-9.240930395039868,15.512107691800518,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,61.2847124,13.56999969482422,-58.625614125262416,-9.138793795936795,15.34065808047009,M  91,Deep sky object
M 91,M  91,188.86018615055,14.49632231493,LIN,54.46805199999999,13.56999969482422,-52.1047235706164,-8.12229145248241,13.634326234372033,M  91,Deep sky object
M 60,M  60,190.9165333333333,11.552693333333336,GiP,56.70874372,,-54.55447206867994,-10.52186242526227,11.357006767283073,M  60,Deep sky object
M 60,M  60,190.9165333333333,11.552693333333336,GiP,56.68591279999999,,-54.53250845767856,-10.51762632720183,11.352434440408338,M  60,Deep sky object
M 60,M  60,190.9165333333333,11.552693333333336,GiP,51.858804,,-49.8887735602468,-9.62199416585208,10.385713901179091,M  60,Deep sky object
M 60,M  60,190.9165333333333,11.552693333333336,GiP,64.252732,,-61.81187667527433,-11.921590255804148,12.86783420460554,M  60,Deep sky object
M 60,M  60,190.9165333333333,11.552693333333336,GiP,56.68591279999999,,-54.53250845767856,-10.51762632720183,11.352434440408338,M  60,Deep sky object
M 60,M  60,190.9165333333333,11.552693333333336,GiP,56.424988,,-54.2814957605201,-10.469213777939682,11.300179276125677,M  60,Deep sky object
M 60,M  60,190.9165333333333,11.552693333333336,GiP,56.424988,,-54.2814957605201,-10.469213777939682,11.300179276125677,M  60,Deep sky object
M 60,M  60,190.9165333333333,11.552693333333336,GiP,62.85026119999999,,-60.46268342804752,-11.661372803520097,12.58696269658623,M  60,Deep sky object
M 60,M  60,190.9165333333333,11.552693333333336,GiP,63.50257319999999,,-61.090215170943715,-11.782404176675469,12.717600607292885,M  60,Deep sky object
M 60,M  60,190.9165333333333,11.552693333333336,GiP,48.597244,,-46.75111484576587,-9.016837300075219,9.732524347645816,M  60,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,54.46805199999999,9.65999984741211,-52.59277667642272,-8.73653452016224,11.155334809706176,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,53.81574,9.65999984741211,-51.962923063531434,-8.631905364232153,11.02173798563784,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,65.076602056,9.65999984741211,-62.83608598287378,-10.438118483053241,13.328019959529549,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,54.3702052,9.65999984741211,-52.49829863448904,-8.720840146772728,11.135295286095927,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,54.3702052,9.65999984741211,-52.49829863448904,-8.720840146772728,11.135295286095927,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,53.81574,9.65999984741211,-51.962923063531434,-8.631905364232153,11.02173798563784,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,70.12353999999999,9.65999984741211,-67.70926338581368,-11.247634262484322,14.361658587346273,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,58.70808,9.65999984741211,-56.686825160216124,-9.416624033707805,12.02371416615037,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,52.5763472,9.65999984741211,-50.766201199037994,-8.43310996796499,10.767904019907999,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,55.44652,9.65999984741211,-53.53755709575967,-8.89347825405737,11.355730045808683,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,54.794208,9.65999984741211,-52.90770348286837,-8.788849098127283,11.222133221740345,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,63.8287292,9.65999984741211,-61.63117602141274,-10.237962907758986,13.072449235086818,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,63.0133392,9.65999984741211,-60.84385900529863,-10.107176462846377,12.905453205001397,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,65.2312,9.65999984741211,-62.98536128912902,-10.462915593008672,13.359682406833745,M  58,Deep sky object
M 58,M  58,189.431656125,11.818090000000002,Sy2,66.209668,9.65999984741211,-63.930141708465946,-10.6198593269038,13.56007764293625,M  58,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,45.987996,9.539999961853027,-44.20275626303382,-7.165225590391892,10.472423649071603,M  90,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,54.46805199999999,9.539999961853027,-52.35361912004713,-8.486472862379047,12.403508860957142,M  90,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,29.0604996,9.539999961853027,-27.932380021534133,-4.52781276669445,6.617680476115459,M  90,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,53.81574,9.539999961853027,-51.72662966950765,-8.384838456841575,12.254963844658256,M  90,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,38.674600012,9.539999961853027,-37.17326403831036,-6.025751452708505,8.80701119883662,M  90,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,53.81574,9.539999961853027,-51.72662966950765,-8.384838456841575,12.254963844658256,M  90,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,55.44652,9.539999961853027,-53.29410329585637,-8.638924470685259,12.626326385405477,M  90,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,61.1868656,9.539999961853027,-58.811610460603845,-9.533307239415025,13.93352252883569,M  90,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,61.317328,9.539999961853027,-58.93700835071176,-9.553634120522522,13.963231532095469,M  90,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,54.46805199999999,9.539999961853027,-52.35361912004713,-8.486472862379047,12.403508860957142,M  90,Deep sky object
M 90,M  90,189.20750409995,13.162923281399998,Sy2,29.35404,9.539999961853027,-28.214525274276905,-4.573548249186314,6.684525733449958,M  90,Deep sky object
M 59,M  59,190.50940890632,11.64691930771,GiG,62.3936428,,-60.08386888910289,-11.146092871340612,12.596030123595943,M  59,Deep sky object
M 59,M  59,190.50940890632,11.64691930771,GiG,60.4693224,,-58.23078563533547,-10.802329421571091,12.207548274514835,M  59,Deep sky object
M 59,M  59,190.50940890632,11.64691930771,GiG,48.6950908,,-46.892428777538214,-8.698963228913504,9.830566113188052,M  59,Deep sky object
M 59,M  59,190.50940890632,11.64691930771,GiG,48.597244,,-46.79820420531276,-8.681483731467596,9.810812798827996,M  59,Deep sky object
M 59,M  59,190.50940890632,11.64691930771,GiG,50.064946,,-48.21157278869468,-8.943676193156215,10.10711251422884,M  59,Deep sky object
M 59,M  59,190.50940890632,11.64691930771,GiG,32.941756,,-31.722272649238846,-5.88476414012233,6.650282501218976,M  59,Deep sky object
M 59,M  59,190.50940890632,11.64691930771,GiG,50.064946,,-48.21157278869468,-8.943676193156215,10.10711251422884,M  59,Deep sky object
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.9240352,9.75,-50.0697595667865,-7.854918849030251,11.288261967644958,M  89,Deep sky object
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.218233616,9.75,-49.389163086242995,-7.748147213419061,11.134821019793302,M  89,Deep sky object
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.69572599999999,9.75,-49.84960358879183,-7.820380889266927,11.238627649948025,M  89,Deep sky object
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,29.680196,9.75,-28.620277139306356,-4.489934769232116,6.452461300601075,M  89,Deep sky object
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.69572599999999,9.75,-49.84960358879183,-7.820380889266927,11.238627649948025,M  89,Deep sky object
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.532648,9.75,-49.69234931879566,-7.795710918007411,11.203174565878792,M  89,Deep sky object
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.69572599999999,9.75,-49.84960358879183,-7.820380889266927,11.238627649948025,M  89,Deep sky object
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,48.9234,9.75,-47.17628099885663,-7.400991377855137,10.635925220771004,M  89,Deep sky object
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,61.4477904,9.75,-59.25340893456393,-9.295645170586052,13.358722077288382,M  89,Deep sky object
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,63.2090328,9.75,-60.95175505052277,-9.562080860188837,13.741615385236138,M  89,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,47.29262,8.0,-45.61943401561395,-8.041993644352592,-9.528141727726208,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,31.147898,8.0,-30.04590309304229,-5.296623400246018,-6.275431275847261,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,30.332508,8.0,-29.259361127255843,-5.157968337412353,-6.111152970196809,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,30.4303548,8.0,-29.353746163150216,-5.174606944952393,-6.130866366874863,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,31.147898,8.0,-30.04590309304229,-5.296623400246018,-6.275431275847261,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,28.017126556,8.0,-27.025896561208647,-4.764243420989876,-5.644668293471786,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,36.7577812,8.0,-35.45731181765304,-6.2505702325416355,-7.405666018722369,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,60.99117199999999,8.0,-58.83333904082626,-10.37139869995817,-12.288017262653797,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,70.77585199999999,8.0,-68.27184263026362,-12.035259453962155,-14.259356930459218,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,36.7577812,8.0,-35.45731181765304,-6.2505702325416355,-7.405666018722369,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,51.206492,8.0,-49.39483545138889,-8.707537945954185,-10.316677594848375,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,42.40028,8.0,-40.90018222089527,-7.2100632673506,-8.542471893823496,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,31.8654412,8.0,-30.738060022934366,-5.418639855539643,-6.4199961848196585,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,29.680196,8.0,-28.630127554626682,-5.04704428714542,-5.979730325676448,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,39.2365668,8.0,-37.848399393643845,-6.672081623555978,-7.905072067899743,M 104,Deep sky object
M104,M 104,189.99763274591663,-11.623054494444448,LIN,44.68337199999999,8.0,-43.10249972509731,-7.598297443284863,-9.00245114964476,M 104,Deep sky object
M 68,M  68,189.8665833333333,-26.74405555555555,GlC,0.0326156,7.960000038146973,-0.028695768504700497,-0.004990969041327152,-0.014677208907457617,M  68,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,15.1988696,8.239999771118164,-11.168726109836253,-2.5213117901053255,9.995407998593251,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,16.960112,8.239999771118164,-12.462956174066205,-2.8134809674995047,11.153674161520366,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,14.3834796,8.239999771118164,-10.56954552454461,-2.3860482820524647,9.459173663904771,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,14.302919068,8.239999771118164,-10.510346482717795,-2.372684247456842,9.40619371163755,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,14.970560399999998,8.239999771118164,-11.000955545954593,-2.4834380078505243,9.845262384880476,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,14.970560399999998,8.239999771118164,-11.000955545954593,-2.4834380078505243,9.845262384880476,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,16.633955999999998,8.239999771118164,-12.223283939949548,-2.7593755642783604,10.939180427644972,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,13.86163,8.239999771118164,-10.186069949957957,-2.2994796368986337,9.115983689704146,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,16.633955999999998,8.239999771118164,-12.223283939949548,-2.7593755642783604,10.939180427644972,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,16.960112,8.239999771118164,-12.462956174066205,-2.8134809674995047,11.153674161520366,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,14.2530172,8.239999771118164,-10.473676630897947,-2.364406120764007,9.373376170354616,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,17.286268,8.239999771118164,-12.702628408182864,-2.867586370720649,11.368167895395757,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,14.024708,8.239999771118164,-10.305906067016288,-2.3265323385092063,9.223230556641841,M  94,Deep sky object
M 94,M  94,192.72114082143,41.12025024573,SyG,15.329332,8.239999771118164,-11.264595003482917,-2.542953951393783,10.081205492143408,M  94,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,19.0148948,8.520000457763672,-17.130956155514863,-4.329093537378243,7.025348005438912,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,14.350864,8.520000457763672,-12.929023513596121,-3.267240405568485,5.302149438067103,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,16.4382624,8.520000457763672,-14.809608751937375,-3.7424753736511738,6.073371174513227,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,24.4617,8.520000457763672,-22.038108261811573,-5.569159782219009,9.037754723978017,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,24.3964688,8.520000457763672,-21.979339973113408,-5.554308689466425,9.013654044714075,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,14.3834796,8.520000457763672,-12.958407657945203,-3.274665951944777,5.3141997776990735,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,14.546557599999998,8.520000457763672,-13.105328379690611,-3.3117936838262367,5.374451475858926,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,14.369128736,8.520000457763672,-12.945478634431607,-3.2713987115392085,5.308897628261007,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,14.3834796,8.520000457763672,-12.958407657945203,-3.274665951944777,5.3141997776990735,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,17.286268,8.520000457763672,-15.57359650501351,-3.9355395794347663,6.3866800049444645,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,17.938579999999998,8.520000457763672,-16.16127939199515,-4.084050506960606,6.627686797583878,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,17.0905744,8.520000457763672,-15.397291638919018,-3.8909863011770143,6.314377967152641,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,23.809388,8.520000457763672,-21.45042537482993,-5.420648854693169,8.7967479313386,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,16.633955999999998,8.520000457763672,-14.985913618031866,-3.7870286519089253,6.14567321230505,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,24.3964688,8.520000457763672,-21.979339973113408,-5.554308689466425,9.013654044714075,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,55.44652,8.520000457763672,-49.95304539343956,-12.62342883969642,20.485577374350168,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,18.264736,8.520000457763672,-16.455120835485975,-4.158305970723527,6.748190193903585,M  64,Deep sky object
M 64,M  64,194.18206666666663,21.68265833333333,SyG,13.372395999999998,8.520000457763672,-12.047499183123659,-3.0444740142797246,4.940639249107981,M  64,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,24.5269312,8.59000015258789,-17.230690650116053,-5.917973165297347,16.4210610931315,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,24.624778,8.59000015258789,-17.29943010749684,-5.941582100797205,16.486570645364736,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,24.4617,8.59000015258789,-17.184864345195535,-5.902233874964111,16.377388058309343,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,25.440168,8.59000015258789,-17.872258919003357,-6.138323229962675,17.032483580641717,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,29.4845024,8.59000015258789,-20.713489824075683,-7.114159230623408,19.74021173961553,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,29.47308694,8.59000015258789,-20.705470220714595,-7.111404854815092,19.73256895852165,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,29.4845024,8.59000015258789,-20.713489824075683,-7.114159230623408,19.74021173961553,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,29.3214244,8.59000015258789,-20.598924061774383,-7.074811004790314,19.63102915256013,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,26.744792,8.59000015258789,-18.788785017413787,-6.453109036627428,17.90594427708488,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,32.289444,8.59000015258789,-22.684020935658108,-7.790948714952627,21.618152236968335,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,29.4845024,8.59000015258789,-20.713489824075683,-7.114159230623408,19.74021173961553,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,32.941756,8.59000015258789,-23.142283984863315,-7.948341618285001,22.05488258518991,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,22.83092,8.59000015258789,-16.0392067221825,-5.50875161663317,15.285562187755385,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,26.744792,8.59000015258789,-18.788785017413787,-6.453109036627428,17.90594427708488,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,24.2660064,8.59000015258789,-17.04738543043397,-5.855016003964398,16.246368953842868,M  63,Deep sky object
M 63,M  63,198.95530912247,42.02936891003,LIN,26.744792,8.59000015258789,-18.788785017413787,-6.453109036627428,17.90594427708488,M  63,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,14.579173199999998,7.519999980926514,-11.527040810617851,-5.19348018823645,-7.259985184581594,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,13.926861199999998,7.519999980926514,-11.011289543923539,-4.961109710015579,-6.935153632698748,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,15.981644,7.519999980926514,-12.63590603401062,-5.693076716411321,-7.958373021129712,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,15.974468568,7.519999980926514,-12.630232770076985,-5.690520641150892,-7.954799874059002,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,15.1988696,7.519999980926514,-12.017004513977447,-5.414232142546276,-7.568575158870298,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,15.981644,7.519999980926514,-12.63590603401062,-5.693076716411321,-7.958373021129712,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,15.1988696,7.519999980926514,-12.017004513977447,-5.414232142546276,-7.568575158870298,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,14.579173199999998,7.519999980926514,-11.527040810617851,-5.19348018823645,-7.259985184581594,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,14.67702,7.519999980926514,-11.604403500621999,-5.22833575996958,-7.308709917364022,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,15.329332,7.519999980926514,-12.12015476731631,-5.4607062381904505,-7.633541469246868,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,16.8296496,7.519999980926514,-13.306382680713225,-5.995158338098452,-8.380654038577411,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,15.329332,7.519999980926514,-12.12015476731631,-5.4607062381904505,-7.633541469246868,M  83,Deep sky object
M 83,M  83,204.25383,-29.865761111111112,SBG,14.67702,7.519999980926514,-11.604403500621999,-5.22833575996958,-7.308709917364022,M  83,Deep sky object
M  3,M   3,205.5484166666666,28.37727777777778,GlC,0.0326156,6.389999866485596,-0.02589051371662442,-0.012376008103769121,0.015501389817197815,M   3,Deep sky object
M 62,M  62,255.30249999999995,-30.112361111111102,GlC,20.9392152,,-4.59563584562513,-17.520636475765496,-10.505149301670688,M  62,Deep sky object
M 62,M  62,255.30249999999995,-30.112361111111102,GlC,21.1022932,,-4.631427402055231,-17.657090030872702,-10.586965106200832,M  62,Deep sky object
M 62,M  62,255.30249999999995,-30.112361111111102,GlC,0.0228309199999999,,-0.005010817900214294,-0.019103497715009025,-0.011454212634220326,M  62,Deep sky object
M 70,M  70,280.80316666666664,-32.292111111111105,GlC,30.006352,,4.75438498188071,-24.915877269521843,-16.030472347441787,M  70,Deep sky object
M 70,M  70,280.80316666666664,-32.292111111111105,GlC,0.0293540399999999,,0.004651028786622418,-0.02437422776366259,-0.01568198381814952,M  70,Deep sky object
M 54,M  54,283.763875,-30.47986111111111,GlC,73.61340919999999,,15.093855174471878,-61.61885894577463,-37.339332777105724,M  54,Deep sky object
M 54,M  54,283.763875,-30.47986111111111,GlC,76.64666,,15.715799583521894,-64.15787262852034,-38.87790519548005,M  54,Deep sky object
M 54,M  54,283.763875,-30.47986111111111,GlC,0.08806212,,0.01805645058532303,-0.0737133004668106,-0.044668231501189835,M  54,Deep sky object
M 54,M  54,283.763875,-30.47986111111111,GlC,0.0978467999999999,,0.020062722872581124,-0.08190366718534503,-0.049631368334655326,M  54,Deep sky object
M 54,M  54,283.763875,-30.47986111111111,GlC,0.0978467999999999,,0.020062722872581124,-0.08190366718534503,-0.049631368334655326,M  54,Deep sky object
M 55,M  55,294.9987916666667,-30.96475,GlC,0.0163078,6.489999771118164,0.005909490263138428,-0.01267364057611212,-0.008390536348613037,M  55,Deep sky object
M  4,M   4,245.89675000000005,-26.52575,GlC,0.0065231199999999,,-0.0023835047846363076,-0.005327580912144346,-0.002913225205947823,M   4,Deep sky object
M 80,M  80,244.26004166666672,-22.976083333333328,GlC,29897.9703612,,-11954.238594137167,-24794.806017570318,-11670.578644809944,M  80,Deep sky object
M 80,M  80,244.26004166666672,-22.976083333333328,GlC,0.0326156,,-0.013040840551401603,-0.02704857438069278,-0.01273139682222849,M  80,Deep sky object
M 28,M  28,276.1370416666666,-24.86983333333333,GlC,16.3404156,,1.5849049175552485,-14.740134343399788,-6.8720955989827885,M  28,Deep sky object
M 28,M  28,276.1370416666666,-24.86983333333333,GlC,0.0195693599999999,,0.0018980897216230423,-0.0176528555010775,-0.008230054609560184,M  28,Deep sky object
M 22,M  22,279.09975000000003,-23.90475,GlC,9.2628304,,1.3392884444429827,-8.361690769320552,-3.753459865245017,M  22,Deep sky object
M 22,M  22,279.09975000000003,-23.90475,GlC,10.110836,,1.4618993583708613,-9.127197670737223,-4.097086472626603,M  22,Deep sky object
M 22,M  22,279.09975000000003,-23.90475,GlC,0.0097846799999999,,0.0014147413145524316,-0.008832771939423027,-0.003964922392864414,M  22,Deep sky object
M 75,M  75,301.52017083333334,-21.922261111111112,GlC,0.06849276,8.260000228881836,0.03321870027217897,-0.054165180209923856,-0.025571651833059424,M  75,Deep sky object
M107,M 107,248.13275,-13.05377777777778,GlC,0.0195693599999999,,-0.00710040013180036,-0.01769201476621312,-0.004420043245266108,M 107,Deep sky object
M 26,M  26,281.3201,-9.387200000000002,OpC,6265.45676,8.869999885559082,1213.378053355582,-6061.296852654351,-1021.9308073774758,M  26,Deep sky object
M 26,M  26,281.3201,-9.387200000000002,OpC,5182.61884,8.869999885559082,1003.6739858313482,-5013.7432060737965,-845.3139265605462,M  26,Deep sky object
M 26,M  26,281.3201,-9.387200000000002,OpC,5407.66648,8.869999885559082,1047.2570601059629,-5231.457668766742,-882.0204469712936,M  26,Deep sky object
M 26,M  26,281.3201,-9.387200000000002,OpC,5701.20688,8.869999885559082,1104.1045482902432,-5515.433054887977,-929.8985170722684,M  26,Deep sky object
M 26,M  26,281.3201,-9.387200000000002,OpC,5159.78792,8.869999885559082,999.2525145281262,-4991.6562315977,-841.5900766638036,M  26,Deep sky object
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,6.816660399999999,5.800000190734863,1.4971915408606997,-6.608382425128239,-0.7446866603877987,NGC  6705,Deep sky object
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,7610.7197976,5.800000190734863,1671.5964463812481,-7378.179930019015,-831.4337485878053,NGC  6705,Deep sky object
