source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,teff_gspphot,logg_gspphot,mh_gspphot,x,y,z,gaia_id,star_names,simbad_names,main_id,object_type,has_common_name,display_name,star_type,distance_ly
2085724496490595584,299.0512556052096,47.949267180212985,0.5758726078074542,-2.377913783356242,-3.68653599730344,,15.866556,16.215797,15.2060175,2.7704012,5583.748,4.6047,-0.9471,1842.0776475077676,-3316.1962713707753,4205.579548808469,,,,,Star,False,,G-type,5663.683175377771
2086306584816171392,297.9168423802531,46.96511447523104,0.7803122698615375,-4.381752697240512,-0.8212150345381906,1.2503606,14.575087,14.971739,14.010253,0.9653959,5510.378,4.2057,-0.173,1335.5046446062697,-2520.5374076203434,3055.1860809602695,,,,,Star,False,,G-type,4179.8138078473985
2086315415269037696,297.50989186657625,46.96141694831709,1.8185897348304727,3.717529295070365,34.902318899722815,,15.113044,15.720894,14.370002,1.045387,4654.8306,4.5829,0.5047,565.375490503178,-1085.6185581496777,1310.8264570473254,,,,,Star,False,,K-type,1793.455630774271
2086389357427331712,297.21584553108045,47.37850777179651,1.1489726729913214,5.910363338497375,-2.2267029434006664,5.6272836,12.225351,12.557932,11.727695,0.9139614,5843.6416,3.6563,-0.3051,879.1130740244715,-1709.4060473011716,2088.8195019635723,,,,,Star,False,,G-type,2838.6749978209755
2086419903235549312,297.3288320786306,47.815458882175214,1.2903686930608478,-3.987084603041704,-0.8045152441556955,-19.554052,13.331816,13.619953,12.887141,1.0135546,6078.7256,4.2706,-0.1017,779.246907150517,-1507.900951555944,1872.9295554958242,,,,,Star,False,,F-type,2527.618670182817
2086435189017387264,298.34838334260473,47.4913043644872,1.1275584560511935,6.487335539322776,16.183478635711978,,15.270874,15.666903,14.709304,1.0061867,5280.387,4.5071,-0.8705,928.0708799999376,-1720.1332572004226,2132.341621642041,,,,,Star,False,,G-type,2892.5861736891784
2086441721667415424,298.3026573060103,47.69396390665816,1.2125752012148872,-10.776431722824835,-11.073630478966912,,15.917434,16.478073,15.211994,1.0009995,4608.296,4.5265,-0.1499,858.3939849200792,-1594.033520789335,1989.2538856890676,,,,,Star,False,,K-type,2689.779567264959
2086485186737501696,298.66244407673173,48.24886848660343,1.3423846081065447,10.637020037994692,18.896576129991036,-61.459797,14.389903,14.785317,13.830788,0.9962076,5311.8228,4.3895,-0.2895,776.0292984359056,-1419.6548609550443,1812.6459337335975,,,,,Star,False,,G-type,2429.6762494919267
2086526693301504896,297.4636482448556,48.181397163158366,1.5018442440600828,2.696785071598196,-4.893348876598612,-12.707482,14.412236,14.828456,13.833023,0.99253595,5272.7314,4.4599,-0.0393,667.8137000908089,-1284.847831480179,1618.482574296754,,,,,Star,False,,G-type,2171.7032328084206
2086541158751075968,298.20072699243303,48.26779170179901,0.987062722624433,1.1373155554385144,-5.494140005841986,,14.943677,15.307554,14.407848,0.94538885,5485.2637,4.4145,-0.4854,1039.406151257218,-1938.4252211040553,2465.8870390558627,,,,,Star,False,,G-type,3304.308758949039
2086552256947163392,298.11478628260664,48.49438280474222,0.8518026349908718,0.4685598169610414,-4.54091696669578,-39.53064,14.666653,15.028739,14.139138,1.062118,5700.5947,4.2606,0.0465,1195.7510915640476,-2238.052509060802,2867.5094794838055,,,,,Star,False,,G-type,3829.009052120333
2086660283961964416,296.28608419290646,48.22463171321441,0.6322653525882124,-5.044675579129862,-7.966943652022786,,15.692461,16.081812,15.137724,1.0326068,5510.6377,4.4092,-0.1024,1521.9430983599375,-3081.3017224734976,3847.0383543280873,,,,,Star,False,,G-type,5158.530333266923
2086681002884954240,296.38554692986315,48.23341718675619,0.6973124927403226,0.9663255744906384,-3.696639907358267,-28.342934,14.404516,14.769409,13.87608,1.0244118,5919.454,4.0495,0.2872,1384.5824795626172,-2790.990859114429,3488.654282433554,,,,,Star,False,,G-type,4677.329079796935
2086724227433964928,297.4795152466688,48.41858212126,0.8281367650942573,5.14278243528905,0.6676724406131337,-81.093704,14.428451,14.81286,13.882451,0.9472646,5760.4204,4.1552,-0.0915,1206.1230644473442,-2318.964739823521,2945.999509738819,,,,,Star,False,,G-type,3938.4315942412895
2086784185178032384,297.2852234079866,49.2124530210498,2.9539289229429917,31.018166856775025,2.77493468323348,-17.00869,14.029598,14.584646,13.330787,0.9560656,4713.82,4.5554,0.008,330.65316159696334,-641.0343472210627,835.9875953895913,,,,,Star,False,,K-type,1104.1430193758745
2086809645744257792,296.3219782475039,48.97143680300452,0.8148260236229669,-1.8524592714461436,-3.211460473832123,,15.236091,15.607004,14.698986,1.0458105,5437.649,4.4124,-0.4034,1165.0988061136436,-2355.123463304935,3019.618269805388,,,,,Star,False,,G-type,4002.7685732202094
2086877368789994240,298.6609084816651,48.60630011382693,3.192680459761425,-4.454696100660508,-14.918946796091443,11.5742,13.493311,13.980035,12.853141,0.9387938,5035.544,4.581,0.0788,323.9841839572051,-592.7289257673626,766.3683995480795,,,,,Star,False,,K-type,1021.5742042170176
2086935024430952960,298.45689053776823,48.79159306952356,0.617924197265224,3.122588224032079,4.423933956489629,,15.327738,15.702582,14.788641,0.96418077,5697.0376,4.2792,-0.0341,1656.9301513442467,-3057.1688701062394,3970.925769723035,,,,,Star,False,,G-type,5278.252598676081
2087167708577798784,297.6422555757441,49.59495722285318,0.6352977283101666,-3.3301952502208803,-5.630852733937392,2.0970945,13.511556,13.8558235,13.000009,0.9744096,6218.067,3.7832,-0.3044,1543.8995150756402,-2947.9101356337455,3909.374633036313,,,,,Star,False,,F-type,5133.9078587223175
2087171453788422528,297.4865397360923,49.62339632902534,6.426020200572237,-49.27653980419991,-8.240212221363738,-37.99583,11.164304,11.525518,10.636147,0.8358315,5520.7876,4.4759,-0.1266,151.75385525878644,-291.68372808085917,386.6570266687571,,,,,Star,False,,G-type,507.5552049633392
2087250476887856256,297.2925616939614,49.98175320095022,5.359106754307131,16.82204988960505,24.13422372927355,-24.030197,12.840865,13.409953,12.130026,1.038771,4630.379,4.5741,0.1423,179.44731250111235,-347.78357217322684,466.0911303534911,,,,,Star,False,,K-type,608.6014236194629
2087263361789975040,297.2705752830197,50.12183703685607,0.9420939571234096,-3.387113858375831,3.884854744306181,-89.86342,14.432202,14.847323,13.848977,0.9872778,5296.0234,4.1689,-0.5825,1017.0545704074995,-1972.992577219766,2656.796957729485,,,,,Star,False,,G-type,3462.032608678278
2095108312831835648,278.63174017602927,35.66142806337163,4.3338450846582015,-5.790525244868253,-21.92946596458527,-4.9901576,10.454069,10.701556,10.049244,0.90474427,6270.7866,4.178,-0.2769,91.76864366851568,-604.5266846127623,438.74921884868587,,,,,Star,False,,F-type,752.5788154140332
2096535783864546944,281.17633745649607,36.56315642684109,29.975562321904636,-33.8092542329319,177.0525279537558,-30.15651,12.946228,14.367157,11.7805,1.2774931,3147.2068,4.3617,-0.6925,16.939529457889762,-85.73669627941254,64.81743415124586,,,,,Star,False,,M-type,108.80729992566697
2099073667159859840,286.3442955678578,37.41193335656871,1.1817627805572517,0.8605169084839654,-9.321921036271323,-8.866752,13.8559065,14.174875,13.376957,1.003581,6013.418,4.3138,-0.3323,616.8940333922859,-2103.5747000343667,1676.7598234946056,,,,,Star,False,,F-type,2759.910917537981
2099122522408063232,286.62575960249546,37.53731325641795,1.7483002935110945,2.525244567717844,1.864352585429846,-26.598156,12.814565,13.106745,12.366339,0.9292573,5933.0986,4.2363,-0.1082,423.25862340571933,-1417.4648240176468,1136.6449112114808,,,,,Star,False,,G-type,1865.5605173238519
2099156817725596800,286.96388562442945,37.829612139106935,1.1569663017418448,0.0114439646877877,-18.316281754475646,-25.010437,14.700769,15.0921335,14.140901,1.0482038,5395.448,4.3974,-0.4077,649.6534092727654,-2129.7208160541145,1728.974128584689,,,,,Star,False,,G-type,2819.0622277326756
2099527421862552832,287.4441111468864,38.08841789677675,0.7152730614324683,4.194928712588205,-2.716083590905522,,14.735041,15.10934,14.19322,0.9187549,5521.8213,4.2085,-0.388,1075.8633931680063,-3423.8445929392014,2812.8847031419446,,,,,Star,False,,G-type,4559.880940389556
2099597408349457024,287.20580114597647,38.49819347320115,2.7798666528259792,1.6974631000331324,23.025676892409574,-90.70404,13.157985,13.533159,12.613298,1.0174141,5305.7256,4.4593,-0.719,271.620061147752,-877.1482413947548,730.3545853685549,,,,,Star,False,,G-type,1173.279299812578
2099620777272914944,287.21872744046044,38.86253740076369,4.555652477660237,1.047511714926596,6.243813088474743,-25.392078,13.364111,13.932704,12.619984,2.2948153,4551.1294,4.5534,-0.1957,165.021495934319,-532.4821330324581,449.21756318967283,,,,,Star,False,,K-type,715.9369631449857
2099713617285398528,288.82060610254314,39.52287246423111,0.7470335780107442,1.8373700496380296,9.182932326278465,,14.741683,15.098763,14.176216,6.1850386,5772.653,4.1085,-0.1988,1086.4780290535011,-3187.749802996982,2778.4718679365365,,,,,Star,False,,G-type,4366.015258223226
2100001036496903040,286.4023460097641,38.73856824217732,1.4934684050951792,4.340569080358007,6.095073686825297,-25.56873,13.264992,13.578456,12.789282,1.0064335,5769.6997,4.2869,-0.1801,481.0211911735742,-1634.1227645715396,1366.6036728129595,,,,,Star,False,,G-type,2183.882825289591
2100073393808483328,285.9307370925902,39.09811966413052,1.485479211700199,5.0663175665605324,-3.127556768695187,-0.11917743,14.595599,15.023039,13.99593,1.0825534,5225.5215,4.4555,-0.3107,467.69319374141236,-1638.513050606317,1384.673647861409,,,,,Star,False,,G-type,2195.628167873851
2100214788429438336,284.61571550105214,39.13099725983428,1.6185086747422224,0.8230160302904327,-5.325941504976932,,14.877046,15.344799,14.2513275,1.0677112,5112.198,4.5676,-0.0077,394.44285894048403,-1512.5885040012326,1271.7608902651575,,,,,Star,False,,K-type,2015.1637435736723
2100232689851871488,285.5168726161714,38.93246033088534,0.9707401762431952,3.31309598405137,12.064252093901846,-40.493233,14.155281,14.497644,13.626302,1.3472136,5846.645,4.0119,-0.457,699.1957027776866,-2518.3382042924013,2111.354770070002,,,,,Star,False,,G-type,3359.8691800543093
2100247945575646336,285.2138190601947,39.02746656952727,0.6582935453378888,0.1092785238998989,4.119960315748187,,15.514114,15.897717,14.9528675,1.0451306,5313.94,4.3119,-0.8283,1010.0428696359252,-3714.034724634069,3119.856007924292,,,,,Star,False,,G-type,4954.567795930472
2100258047339711488,285.3666042591069,39.28007062403527,2.7268597243236923,7.783720740469041,1.8818933231010828,-76.9083,14.916801,15.538067,14.157302,0.9920447,4457.829,4.6025,-0.4259,245.34303148608984,-892.7443794000826,757.256293799086,,,,,Star,False,,K-type,1196.0864619865704
2100265950078767232,285.7520219820146,39.2491722118923,0.6233725087488674,-4.808241372424229,-5.988009659630023,-11.52152,14.063307,14.348355,13.611334,3.102325,,,,1099.9500858629322,-3899.6020408416966,3310.3318986155896,,,,,Star,False,,Unknown,5232.120368198584
2100369888287148416,286.9171497358011,38.87221224364682,1.3856578224028646,4.624071871213433,-0.3875003606308731,,15.182048,15.660285,14.545119,0.99297005,5024.4155,4.5075,-0.1108,533.2495362487238,-1753.2440247825587,1477.2102305424942,,,,,Star,False,,K-type,2353.799002371408
2100389610777053056,286.5831904589055,39.077260626734734,1.0406066607886315,5.81757767267211,17.28994611946698,-62.354954,13.377445,13.722829,12.864616,1.1117058,5972.533,4.0808,-0.2553,694.4346889150003,-2331.933508494317,1975.7535273214858,,,,,Star,False,,G-type,3134.2870682071193
2100524610190045312,287.40998848507724,39.65862469996582,1.7647773528940591,-11.435302772688374,-13.967305574175022,-15.652344,12.607149,12.87116,12.187593,1.0680972,6198.1123,4.279,-0.1496,425.7155540808752,-1357.6305275999907,1179.506785598987,,,,,Star,False,,F-type,1848.1424836120918
2100629063795587840,287.7069032915946,40.68521535678571,1.5608392972893683,1.1919656742619835,-5.018591899411622,-54.177372,14.515451,14.93946,13.927246,0.96286416,5441.6265,4.5855,-0.0344,481.94164025693107,-1509.4947867192986,1362.228607058342,,,,,Star,False,,G-type,2089.619351373449
2100906140725803392,287.0900198765759,41.37375448523154,2.9755715280208817,4.536284161653482,-21.559140022871603,24.559431,12.501771,12.820518,12.018759,0.9769047,5733.9683,4.4155,-0.3441,241.72233391840138,-786.2179878718332,724.4952427788048,,,,,Star,False,,G-type,1096.112114693252
2100993929859129600,290.14653518251055,39.66580217757208,0.5675029001480352,-2.472535286933371,-3.227957266672817,,14.925298,15.27815,14.405511,0.9937387,6013.8936,4.2057,0.2087,1523.7564672719911,-4153.404512982278,3668.4947226987424,,,,,Star,False,,F-type,5747.212920232144
2101002725951186560,289.4381203377427,39.27035949180838,1.111876404452209,1.2260662096096224,1.1275666819304273,-47.264954,13.385822,13.777143,12.822509,0.9398137,5407.0063,3.8005,-0.2206,755.739977705525,-2141.4912649662715,1856.7744989380951,,,,,Star,False,,G-type,2933.3835909638547
2101006883479557504,289.4066965029999,39.33881265802981,0.9201239150941296,-2.3588142207682665,-2.7546588481998717,,14.772572,15.177099,14.201212,1.05215,5810.81,4.3319,-0.136,910.9243379906806,-2585.745219308957,2247.000583778873,,,,,Star,False,,G-type,3544.6964767417644
2101083368257255040,290.4931469912546,39.78551191157297,0.624169629358883,-0.5087158363449987,1.400781488011499,,15.070329,15.36484,14.61109,0.96774864,6247.7197,4.4573,-0.1913,1405.7952417840775,-3761.341585347822,3343.838593070588,,,,,Star,False,,F-type,5225.4384811227
2101117418758956416,290.9916647165773,40.22933521080355,1.4949513732825883,0.1225724197481196,3.8557964962677542,-15.727301,13.602731,13.9219885,13.0618305,6.98826,5943.054,4.4085,-0.2443,596.6947729296966,-1555.1191985036253,1409.0586523382383,,,,,Star,False,,G-type,2181.7164479660114
2101136385334437632,290.6685132646372,40.39770861975309,0.9025919578475688,-1.7801677602844102,0.1361384878352637,-0.8981917,14.124436,14.439411,13.647138,0.94440466,,,,971.330049679095,-2574.82884280924,2341.9027744217415,,,,,Star,False,,Unknown,3613.5487045307987
2101184111011462144,290.3579772807991,40.567695204059376,1.5395662961718533,-4.458826800301042,-9.536313585816773,-48.125103,14.718189,15.201257,14.084853,0.97676724,5011.6333,4.4673,0.3926,559.8463145325184,-1508.7674962164501,1377.7533079564628,,,,,Star,False,,K-type,2118.492726237188
2101234688543862016,288.6949446967951,39.883076468253904,1.677514336756729,-15.432265986134418,-26.65698003255128,,15.031295,15.569946,14.342579,0.9457443,4662.283,4.5125,0.001,478.21491273298614,-1413.2356803042128,1246.7179912039344,,,,,Star,False,,K-type,1944.2814457883155
2101241285613832192,289.0330541518465,40.0869190707489,1.275514889159372,5.23997270425013,6.731693161859527,-28.084372,12.75889,13.0736475,12.278098,0.9677293,,,,637.9828451296244,-1849.3701358639553,1646.6120815261838,,,,,Star,False,,Unknown,2557.0536476838233
2101242934881164416,288.8117230827052,40.03322599121076,3.561299898199357,-45.86147531557307,-36.73523782737276,,15.816794,16.946938,14.765357,1.041781,3904.1973,4.6443,0.2286,226.11759319876808,-663.7708564902894,589.0935756835387,,,,,Star,False,,K-type,915.8341317026094
2101249188353780480,289.3770043034933,40.00107672044011,1.0838882264208491,-4.600070943032566,-17.175528023267262,,15.8708725,16.364328,15.222516,1.0060991,4776.254,4.4374,-0.5021,764.7888048693476,-2174.5207655563026,1934.2744550367638,,,,,Star,False,,K-type,3009.1294660244885
2101305259145506816,288.4505881825587,40.24519656002707,3.155033576249448,-13.0201003906317,-28.40205076956669,20.258465,11.81978,12.128317,11.344131,0.784112,5729.0186,4.3039,-0.5214,249.72643437721334,-748.4982117671008,667.8735340721731,,,,,Star,False,,G-type,1033.763958822012
2101318556367845888,289.07396374935354,40.36602343197562,2.176930853266974,-1.83055297303346,-3.129492264861716,-22.087698,13.323304,13.7017565,12.783687,1.016898,5604.73,4.4747,0.1114,373.0424531102879,-1078.8676245746476,970.3609406056039,,,,,Star,False,,G-type,1498.237757577507
2101495685117920128,291.1495277180193,40.4204555664526,1.0103520483304045,4.675297239123705,-9.481192350358956,,15.078138,15.450974,14.501556,1.0052522,5626.1616,4.4542,-0.2752,886.7122360389643,-2292.067284747904,2093.100690085849,,,,,Star,False,,G-type,3228.1421167895796
2101525749889208576,291.152801524367,40.88768616289692,3.89529890690892,-22.456210633178024,34.37929637981354,9.922845,14.666041,15.452236,13.79764,1.0163553,4359.9336,4.6675,0.2706,228.42176018119278,-590.3484059649759,548.0828618034111,,,,,Star,False,,K-type,837.3067325372938
2101594538086364032,290.6079743802805,41.20109406051301,0.6880123071616104,4.259519265494312,0.2039871332941669,,15.389756,15.80894,14.772557,3.378981,5096.587,4.1825,-0.3038,1255.4150223600552,-3338.5666061984834,3122.621547176991,,,,,Star,False,,K-type,4740.554734341223
2101649891623535104,291.91276253490565,41.533588234319566,0.8010599421346026,-4.138226480440238,-6.146833595172636,-0.24328706,14.626724,14.977362,14.110956,1.0110117,5935.933,4.1821,0.2691,1137.4342300687383,-2827.636359549989,2699.6814711244533,,,,,Star,False,,G-type,4071.5554834870995
2101670026430316416,292.13287092314107,41.54747655197625,2.7025263869888194,-15.28616052484998,-14.64542812770914,47.493755,14.28862,14.828834,13.601295,1.0271013,4706.8354,4.56,-0.1581,340.29284628643046,-836.6629002703838,800.435637212574,,,,,Star,False,,K-type,1206.855931436089
2101675661427506432,292.18682612110047,41.72694085407644,1.1890802047482516,-5.162472992325895,-22.818153138871416,-16.096333,13.257141,13.58007,12.770581,0.98546875,5665.5864,4.138,-0.3711,773.0479908284984,-1895.5420077961373,1825.640958911879,,,,,Star,False,,G-type,2742.9268328375942
2101719263935952768,291.6467777030923,41.88468505487474,1.118637755509757,6.730538559436927,5.21054802550994,-49.919235,13.37611,13.638489,12.958897,0.94940054,6281.9023,4.1393,-0.4644,800.7262036136535,-2017.5894202643578,1946.5881321399477,,,,,Star,False,,F-type,2915.6534221515926
2101737474597174016,291.269734927694,42.09602994365603,0.6054156589280065,-2.5948128790031024,-3.748805116515644,,15.846264,16.218029,15.315782,0.9386655,5467.985,4.4165,-0.2447,1450.129930640693,-3725.2039434102126,3611.5170177457344,,,,,Star,False,,G-type,5387.306971503112
2101746579928077440,291.6118841544496,42.11597863672164,1.363589504006829,-0.3187914128927087,-0.3355612120774265,,15.221674,15.719613,14.572171,0.96028084,5010.269,4.6069,0.2018,653.4979843638719,-1649.5477907828583,1604.0835168310732,,,,,Star,False,,K-type,2391.892861023126
2101755788338161920,291.711490671681,42.3415099424657,1.0140701729346693,0.2310286382976512,1.912674554982801,,15.7204075,16.182327,15.098829,1.0059894,5149.695,4.5206,0.1242,879.4460301482727,-2208.660834984389,2166.3370924721885,,,,,Star,False,,K-type,3216.3060181143137
2101761079737564672,291.39053309657373,42.18047036484757,1.270688843413431,3.499031126905055,-22.44884871308147,0.7284169,14.445631,14.83173,13.895579,1.0187052,5383.256,4.4152,-0.0977,693.7245880394241,-1771.0378260963892,1723.5008549672689,,,,,Star,False,,G-type,2566.765276099005
2101776885215761152,290.5104781910365,41.24474104836624,0.7212497701344559,-3.387445723184441,-14.14911406164078,,15.339801,15.669662,14.837888,1.0349783,5709.336,4.4145,-0.4151,1191.3452001405858,-3184.6219067777874,2981.312357648337,,,,,Star,False,,G-type,4522.095028733219
2101797535418431104,290.149881903234,41.46456085304291,0.3934893705955171,-1.8276818273614173,-11.736366625764662,,15.611633,15.990527,15.073964,1.0085781,5504.6333,4.2189,-0.0637,2139.668191480822,-5831.1827348618335,5488.493133978857,,,,,Star,False,,G-type,8288.813481959804
2101941434002832000,290.914450061677,42.28655087284616,1.5853485317212166,-8.08576143253186,-9.323947987226203,,15.2898035,15.842295,14.596459,1.0890326,4711.6904,4.5704,0.1809,543.3061372340512,-1421.7021471455498,1384.2409629488657,,,,,Star,False,,K-type,2057.314170820795
2101964558106974848,291.16945474172394,42.6407256439965,1.7094037580757988,-10.114268674741128,-17.918629908292907,-12.252509,13.939277,14.325962,13.391078,1.0047352,5361.1396,4.4329,-0.1488,506.86499051368077,-1308.8451240896072,1292.4843048146568,,,,,Star,False,,G-type,1908.0103132985944
2102046952760377728,290.5164691315027,43.083865640192734,2.2566792917514857,-3.540787319924025,10.646049437261002,-28.556244,14.180068,14.672198,13.535004,1.0097526,4926.124,4.5154,0.1677,369.95454176208693,-988.6219818391312,987.2327508583967,,,,,Star,False,,K-type,1445.291766500233
2102063136195478656,288.234102651088,40.52089719948357,1.1031078908953065,0.7867941768158455,1.3459868711633232,,14.964525,15.352884,14.407455,1.1223433,5436.413,4.4688,-0.0879,703.2723245364002,-2134.7317846810993,1921.0434545330106,,,,,Star,False,,G-type,2956.7008149609433
2102110174677569664,288.5308935866893,40.94237482077503,4.371901143483657,6.480433991130525,13.773964458281371,-22.057302,11.486023,11.824334,10.982567,0.914869,5791.2915,4.4504,0.1274,179.09765141243238,-534.308859161971,488.8717865418604,,,,,Star,False,,G-type,746.0278476015802
2102110724433416960,288.5743974315708,40.98860445041882,1.2181487128481372,-8.881865752618271,-17.33857480466888,22.490997,13.878337,14.199221,13.395574,1.0203671,5667.6523,4.3028,-0.4948,643.7810686280808,-1915.7881663260403,1756.1782467438902,,,,,Star,False,,G-type,2677.4727630538555
2102119176929154304,288.6887223756676,41.15110556399753,3.318407206474335,1.2560625219057115,-14.387987115788722,-16.880756,10.966515,11.23578,10.538126,0.84114474,6059.0317,4.1882,-0.09,237.14050477232644,-701.0557921931886,646.7742121933836,,,,,Star,False,,F-type,982.8691287906366
2102170235500805376,288.5099992654052,41.30174598980703,0.4836855098816749,-0.6611950545239224,-3.9379862403830743,,15.420596,15.82289,14.851407,0.97585166,5320.689,4.1593,-0.3402,1608.2228375407121,-4803.685210967347,4450.639234831446,,,,,Star,False,,G-type,6743.141841892023
2102247132595492608,289.5388173155065,41.892815948674304,1.5598672788626904,-3.70387113032928,4.108106326901625,,15.73985,16.355272,14.999832,1.0150867,4544.139,4.5907,0.1555,520.5549452490435,-1466.8428227706042,1396.1902877484451,,,,,Star,False,,K-type,2090.9214804339153
2102249400337907456,289.2202149993255,41.706437546322135,1.3949783595490173,1.4415478872771397,-6.591995182705137,,15.474885,16.002108,14.800557,1.012186,4970.618,4.6357,-0.0269,574.6245881306182,-1648.2244006328463,1555.552670633771,,,,,Star,False,,K-type,2338.072112498168
2102316985943863424,288.9612538804393,42.26504827925599,0.9353153681648678,1.7811200275207082,7.721521314353966,-34.969,13.90133,14.234718,13.405371,0.9131581,5604.718,4.1565,-0.4355,838.5161335514088,-2440.5879504601844,2345.3038099570854,,,,,Star,False,,G-type,3487.1232859129987
2102411578301719808,287.1542225824351,41.56577697676698,0.6587870973193454,-7.758454791118844,-3.448300994188215,,15.17804,15.585711,14.607683,0.9603375,5639.6655,3.9374,-0.0313,1092.5352009035373,-3539.4192742910823,3284.791068605791,,,,,Star,False,,G-type,4950.855918811305
2102454253097554304,287.6046628914455,42.1665030365523,2.473123128992266,4.31682063636169,-52.76709471145583,4.8344817,12.5618305,12.864413,12.092397,0.9254455,5761.499,4.352,-0.6752,295.6400976621665,-931.7125800484868,885.2952080045508,,,,,Star,False,,G-type,1318.8021096745804
2102600488143944192,287.571174912791,42.81381263402212,2.470072358758237,1.1294923990072814,-22.96997477978272,-4.4880915,12.832396,13.237772,12.257468,2.6897957,5602.2783,4.3521,-0.0512,292.4179917923197,-923.4299336338195,897.3888671165017,,,,,Star,False,,G-type,1320.430953544884
2102700131386216576,289.26873941114707,42.60418198620864,1.2963292528223145,3.101357935063853,0.8638685682756567,,15.241762,15.714977,14.611909,0.9861461,5034.4243,4.5626,0.1836,611.1237427534412,-1748.1525043452216,1703.1528153993559,,,,,Star,False,,K-type,2515.99660572271
2102730157496733952,289.0422446436124,42.88249795739398,1.8932793569421107,8.214690066095795,-8.228377816286581,-58.845432,13.004684,13.31988,12.434104,4.356426,5549.637,4.2853,-0.4392,411.8487340138325,-1193.236837370608,1172.2950503302065,,,,,Star,False,,G-type,1722.7040415566764
2102794517586604288,290.12220804120943,43.085402717253245,1.478916191552421,-16.688992921187644,-30.75480816006965,,15.782385,16.35912,15.058165,1.0166769,4490.4673,4.4598,-0.3821,554.1062286868519,-1512.3498159646413,1506.462382070363,,,,,Star,False,,K-type,2205.371757121906
2102880210775046528,289.5532307535075,43.876114094965686,0.772256690089812,-6.290972465768423,-13.967862389349175,,14.899893,15.258334,14.372519,1.021144,5710.7905,4.2634,-0.0841,1018.9095172907926,-2868.83851810436,2927.254322515241,,,,,Star,False,,G-type,4223.414367081347
2102991776844251264,287.66332905071243,43.47137553606884,3.978548343571868,-10.09337191382386,-19.36443430792375,-27.08609,13.351206,13.90337,12.646499,1.1922579,4671.4194,4.5506,0.0883,180.51679520271028,-566.8862846897589,564.0065966961844,,,,,Star,False,,K-type,819.7864442868203
2103014626070505344,288.2545812276337,43.70483695131159,0.9742082323562132,2.396803817394968,-6.816939075445159,-21.763365,14.184445,14.516144,13.689837,0.98266006,5696.875,4.2706,-0.4562,758.1130210409578,-2298.43213993133,2313.215407064371,,,,,Star,False,,G-type,3347.9084775455176
2103377980301947264,285.01310832093304,40.22096043123026,7.490575921636999,0.6345825208114473,41.18337796887232,-24.784777,14.395094,15.541193,13.331468,1.098933,3732.2231,4.6339,-0.0368,86.12319274356412,-321.1222433051253,281.16798987700747,,,,,Star,False,,K-type,435.4217932133601
2103502465633672320,283.6053023991141,39.99792686892582,2.8236277482728958,6.618992579025166,-12.033617949384418,0.80841666,14.188351,14.718934,13.508228,0.9777401,4804.0103,4.5873,-0.1184,208.15248384010616,-860.050983827841,742.4491252535153,,,,,Star,False,,K-type,1155.0956042257944
2103712163117363200,284.0945694916986,41.18281352597569,2.8260295889904508,-2.080180903236366,3.021792456834408,-19.888474,13.212589,13.630199,12.614547,5.439912,,,,211.5242714567291,-842.4513584199849,759.9421429102833,,,,,Star,False,,Unknown,1154.1138892197994
2103785516859681152,285.7207612397975,40.85690999768825,0.4455058399427283,-3.241132706493871,-11.289424826734372,,15.8152075,16.182468,15.286243,0.9710023,5545.264,4.326,-0.4103,1500.3074382819937,-5330.098986793703,4789.211774313922,,,,,Star,False,,G-type,7321.02636503999
2103799368134289024,285.7396935252303,40.97986356377031,4.496232378572016,-19.22731900445445,-37.914541973424605,,16.077053,17.29469,14.9838505,0.9962402,3652.6194,4.7667,-0.0787,148.55476688420023,-527.0983839074108,475.7117685566856,,,,,Star,False,,M-type,725.3984503878905
2103829913941569664,285.3314886037919,41.06384161817652,1.3918404031086031,-8.979100743142777,-13.317734449063876,,15.022887,15.49646,14.393661,0.9926199,5028.6294,4.5133,0.0399,467.1552417169516,-1703.9521095463313,1539.3412237524492,,,,,Star,False,,K-type,2343.3433838502424
2103845032226500352,285.2166763149635,41.28244465427404,1.4151489295394222,-1.9847382450703388,-1.780952632470836,,15.594337,16.172632,14.87723,1.0634384,4773.7817,4.5585,0.2302,454.5822642231551,-1671.2180605097192,1520.606155213164,,,,,Star,False,,K-type,2304.7468234043145
2103871317426712448,285.3500692551932,41.45237341607755,3.2847168186223072,15.35558654583498,28.317815899664264,-20.605946,15.091183,16.01526,14.140109,1.0136267,4259.658,4.6066,0.4986,197.00744911756752,-717.6732924097762,657.3302638847557,,,,,Star,False,,K-type,992.950132415975
2103904302775007872,285.96870990625,41.36352523649701,0.9832648792914044,-0.0018277851578472,-7.61361831057843,-10.226782,12.567099,12.889869,12.079719,1.0577371,6047.3613,3.7708,0.0129,684.9109391438967,-2393.5008365469344,2192.034376419447,,,,,Star,False,,F-type,3317.071593516553
2103960721465412864,285.71349972356654,41.605879869258565,1.050499979411368,-1.35098201138258,-0.0706901944052945,-27.04155,13.179024,13.442946,12.73013,6.803879,6550.596,4.253,-0.0154,628.7333281142885,-2234.7686728084473,2061.5759216287693,,,,,Star,False,,F-type,3104.769218394051
