# Source: Gaia DR3, Downloaded: 2025-07-22T12:48:06.116544 UTC
source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,teff_gspphot,logg_gspphot,mh_gspphot
5000774703569900800,10.802760256487394,-37.98314065870438,23.825609048907918,49.412444320800724,-114.29034801096859,5.051237,7.7227287,8.0662565,7.208201,0.97526103,5543.228,4.3603,-0.0614
5036553052456200320,20.531432775342733,-26.89409901678174,32.56471150776688,-58.320227498651604,-224.94334204079024,21.01763,8.482131,8.982285,7.82549,1.0301055,4813.7305,4.5297,0.0704
5055663973297050624,52.29175602628287,-31.362860745984026,35.03952859230721,150.46611791013888,41.41908432149059,36.3302,9.823608,10.6207905,8.952203,1.0993291,,,
5056511692465250304,51.547450689027755,-30.61680891603944,34.36379186540934,218.1322589552728,226.05790560222124,17.693844,7.695747,8.054512,7.1603956,1.0191448,,,
5057924844082070016,46.81861224031439,-31.163004729400924,4.293898796225556,-22.982834296643304,-69.79497805067251,-13.91287,10.979199,11.275412,10.511707,1.1131008,5866.2603,4.2012,-0.3282
5068777809824976256,36.86787306156828,-27.636146588987362,22.292169897307627,-73.58053456241788,-211.9354677035051,-3.8747983,8.86499,9.299795,8.260839,0.89089304,5063.1753,4.4894,-0.0308
5082914338199586560,60.94939390166914,-25.408921612955996,5.060845783517526,12.716432539687816,-1.6865481881730544,37.6195,14.882808,15.997811,13.833153,1.1023998,,,
5089851638095503616,63.75626615164247,-22.116389174436108,1.3851073378696652,-0.36663025642390445,6.395159565669871,0.90540403,12.176885,12.437688,11.75887,1.0894516,6178.663,4.0045,-0.3669
5124636303346779008,33.30247578941147,-21.196206942138566,42.122522878164396,375.45366307284905,55.71769615965885,2.920523,9.267607,10.072156,8.388926,1.0502754,,,
5140454049422547200,26.20924051065312,-18.40139978274194,9.833871302344242,-87.18471530941453,-110.78344381100798,41.504,9.912852,10.254404,9.401155,0.8255865,5544.82,4.4174,-0.2499
5153091836072107136,45.462424511757,-16.59453280551054,145.69218853775283,-369.97184335074684,-267.931311928784,-5.7440805,10.058402,11.475932,8.88558,1.0732157,3282.5583,4.9874,-0.2232
5168359139139252352,50.823760653338965,-7.795073361358545,26.791256728132744,1.2954632796574241,-219.29185405294902,41.667976,6.027313,6.391372,5.484985,1.716928,,,
5172202413314737152,38.47068431774264,-10.657386565567425,3.959349096143349,43.19637735009866,-27.950629070590573,32.55669,11.439088,11.782373,10.932785,0.8581732,5612.1626,4.2635,0.0767
5173468908975401856,43.363642791869744,-8.848039790159543,8.012863176970422,62.92625203586769,-4.412554372367273,19.051664,7.7343493,8.077706,7.2155795,0.9508228,,,
5175239363214344960,38.27122903475207,-10.35219079656957,21.8635052465849,-172.91732029476393,-92.21781146027244,-3.63858,9.484146,9.999219,8.816643,1.1519828,4756.42,4.5474,0.0615
5197568146570178176,164.93245391480428,-82.22134828099924,2.1792963169240154,-16.22135811708102,12.929941753687308,12.524406,11.452599,12.020298,10.737729,0.9496032,4878.484,3.3434,-0.0809
5199985216726016896,178.76913231863574,-79.31975637609018,9.807273711224978,-41.34729658887029,-4.564424496396406,,14.803041,16.840254,13.469981,1.19589,3412.137,4.4036,0.1938
5209903017765189760,114.8406259190036,-78.27915184778308,26.554096523087043,-19.55569829058897,-39.92645314144276,33.61306,9.06375,9.591239,8.384447,1.020109,4730.7305,4.5463,0.1929
5212899427468919296,106.52981133789064,-75.81955394026342,12.683567542814465,-5.941295386115735,38.61999102946687,,9.25215,9.594686,8.730254,0.8930078,5744.359,4.3971,-0.019
5213167330349528064,117.3008524617764,-76.70272278517169,91.82632072954252,-102.15355740683796,-192.91818402431983,0.17901914,10.162108,11.558282,8.993873,1.0714872,3101.484,4.1133,-0.8225
5224124307320401024,133.82036204291697,-67.26535843853468,5.4617511388754565,25.252522185600537,25.659449894167007,19.732216,7.527215,8.081611,6.8227816,1.1403394,4696.16,2.6423,-0.204
5236792880333011968,171.98026604645975,-66.43457326504239,9.153659346132455,-34.02511303764418,2.3194835538606604,12.930312,10.5245,11.030253,9.861654,0.92346114,5030.8438,4.3225,-0.4023
5251470948229949568,157.03727470138094,-64.50520903903384,7.010763839670603,-17.911976720055936,11.490184827065073,18.200943,10.359779,10.679958,9.877584,1.0375421,5767.977,4.3946,-0.1726
5353625852001928960,162.3282555596294,-53.3193700622224,0.10118434672200441,-8.72729397702434,5.830818188259137,,20.110569,20.324017,19.191097,1.0301037,,,
5385076140853434752,176.24022887012694,-38.139715882710085,1.5272951339932286,-21.204774859748415,-0.8834761312887592,27.719328,12.557459,12.905756,12.050031,0.8886088,5836.351,4.0852,0.288
5391813299572883456,161.56269752448438,-41.46461154309836,23.148949214166166,-48.135166396467035,-54.55114100963628,47.51192,7.351978,7.6431217,6.889066,0.99381393,5891.382,4.2188,-0.1806
5394951821153092864,164.17979302441142,-37.13832049306377,15.713189973044852,74.06869347830126,-124.44348059039183,2.0396464,4.3193483,4.8331156,3.6542325,1.0527511,4811.762,2.3998,-0.239
5400949450924312576,164.5865308722478,-36.85810967114435,21.622828438996677,-163.25542031268893,-3.672371119750186,13.819718,13.073343,14.453071,11.917483,1.3495512,,,
5424836719001215360,144.29941443366025,-43.27273758349013,24.4793851019632,21.80466536131056,-120.09398444735346,28.991192,8.03754,8.422458,7.485124,0.9386618,5361.1924,4.3826,0.2794
5444147952811517696,158.22503202357495,-34.98990921507403,1.9962446432741756,11.451828834974334,-13.47634250336193,-9.792928,11.588525,11.830812,11.184345,1.8363243,,,
5450573881018549760,161.08665173058154,-33.5777005180233,35.10557432016702,-92.63462345957194,-152.1189063205706,43.44229,8.05154,8.521182,7.418687,1.0070968,4925.8916,4.5016,0.1079
5489780919480009472,117.4149754464524,-52.12044734779312,3.1589471330056202,-4.4012709887986645,-2.1977516503932146,12.205707,11.069369,11.353026,10.622564,0.7455071,6184.8496,4.1813,-0.0063
5493625121366825984,111.20255905488713,-51.325696166939416,19.950260032114528,183.67936620934447,392.665647287501,63.817413,9.88985,10.396456,9.210427,1.0105975,4681.6885,4.5233,-0.5352
5514929155583865216,125.76203304787258,-49.20029927670446,48.19666481017401,-158.69439688942333,11.131461306408532,,18.539894,21.175762,16.953526,2.1086533,,,
5540006949934104448,125.36607149053947,-39.70441185773698,34.14779002621171,-201.7285947373761,225.10229026677777,49.313007,7.0075817,7.346343,6.498011,0.97905064,5579.8657,4.3248,-0.0014
5557345496687437696,101.1275017000872,-42.762241713299375,4.859794581696338,-8.916562303965009,-87.71067332602355,5.28859,12.313561,12.76839,11.698568,0.9299626,5002.1724,4.5149,0.0608
5560886336446650240,108.30140689027668,-42.40976246788739,4.054882554800243,-11.14927082029103,-1.7650066496567054,34.751972,10.839993,11.180739,10.334152,0.9126788,5635.6484,4.2058,0.1787
5574111674620962688,96.64670287271449,-38.607224595376266,14.881839552698565,3.1046300222371155,-108.87276817488626,68.33113,9.487699,9.883623,8.920367,0.8804028,5412.4707,4.476,-0.0145
5579783574073770112,103.00806340849357,-33.91525742140188,21.598948410213783,-69.22337112644574,68.28976261436677,36.914135,7.0714087,7.36391,6.6133814,0.9884435,5890.7188,4.2045,-0.0369
5583831735369515008,99.44897561119097,-32.33944403692668,7.990161844937773,107.75451564741267,65.12209435050912,79.64461,4.8742375,5.5072803,4.108059,0.88359493,,,
5608644895310998272,102.84742225894415,-29.058656002864822,2.5740693276546374,-16.251960662628473,-7.21382383839356,3.5581715,12.320423,12.675235,11.803556,0.89982074,5615.775,4.2522,0.1825
5617244278837970816,108.01947700163275,-24.89210140045327,35.139631961791004,-114.39217866757612,-4.322929854236667,41.60231,9.727016,10.574484,8.822048,1.0390344,3914.7007,4.4557,-0.5388
5632704511826797824,144.2876087242737,-29.800444121768365,0.9241148860232743,-3.232979518709805,-1.3740080224686544,6.343975,12.824767,13.082564,12.416558,0.96926445,,,
5638825939745228544,129.07349443709177,-34.459429702654305,19.936160459819682,-106.33627838059635,123.29279131085815,51.855476,8.687814,9.081329,8.123618,0.9781058,5398.728,4.4374,0.1394
5643762781311698048,129.0949668890773,-30.03732451724493,27.24412061973968,-182.19271113165138,67.37258280849096,29.66466,7.8677955,8.247074,7.318971,1.0740396,5375.89,4.4001,0.144
5649661592466640000,135.30225369859798,-25.528271888643605,21.87385644854801,40.09539083159286,-271.6401605273143,7.918943,8.420803,8.823212,7.8521996,0.925624,5287.1606,4.4465,0.2952
5656896924435896832,144.9268589647203,-28.585600934253883,1.1949500390509085,-2.1528853217077835,-3.986545747809046,-11.533417,12.827957,13.139794,12.355678,0.89697653,,,
5660492297395345408,149.12348839018367,-24.099179371118908,21.930073931594904,-177.12709847590267,47.09939801286307,19.619947,7.78381,8.083978,7.311753,0.99001557,5805.1826,4.3003,-0.2814
5673523262530712832,150.40665977613202,-17.333071258184706,4.677510092150286,-9.44038738598109,-10.428700026572294,10.6110115,7.194396,7.713924,6.518346,1.1255621,4867.2993,2.6199,-0.0685
5679582499313038080,137.99446514305876,-19.747427796823207,9.687016842402747,-56.592751252442945,45.562198284036306,0.7630481,5.4564433,5.944371,4.806251,0.97551864,5051.631,2.7019,-0.1909
5722585739105853184,128.71956860386766,-14.45745468960214,14.301256643051508,92.28541754786072,-170.449586618989,-38.605423,8.656537,8.992132,8.150218,0.97926,5681.1904,4.2758,0.0621
5738284016370287616,142.17345094046757,-12.167219226333478,30.29016067105599,35.858231891723634,-389.7848270821551,5.653325,11.308443,12.471767,10.231249,1.3945768,,,
5795534040654879744,227.65866390370456,-71.36163735973503,6.362564450384594,-25.998979679628857,-41.0569369859991,41.989452,11.0814705,11.481793,10.516986,0.83425146,5326.739,4.4467,0.2303
5838450865699668736,189.77583262267967,-74.57402138790371,12.568564919796104,-50.4893065820917,-6.763579653393027,10.7311325,9.144801,9.450981,8.66759,0.9106599,5777.2876,4.347,-0.2701
5842782219960409728,186.8791195923646,-71.42247366728131,20.430068004438397,-120.9150670691934,114.24025903400478,56.696373,9.15044,9.595472,8.54103,0.99632055,5036.553,4.5135,0.0475
5858576597131420288,194.38246036405326,-65.64632197111008,6.395508879185005,-65.70776211529558,31.328698605855877,72.8271,6.581108,7.104694,5.8956943,0.8191961,5026.0625,2.711,-0.1627
5864061893213196032,201.30009606067654,-64.93915908863056,10.612360580606971,-40.99570815148202,-17.733532643304407,,10.638189,11.189713,9.932783,0.8021933,4862.2305,4.4076,-0.0738
5902750168276592256,230.43977568214885,-48.31885569587278,67.84669435693799,-1623.2748018634263,-275.5476122093827,-68.7763,5.48217,5.811649,4.9749002,0.90641874,5620.91,4.3504,-0.6025
5982775854377691136,237.4054493655,-49.963932709755404,22.004300917377048,-232.72531602186757,-92.4583347962657,,9.099297,9.57426,8.463246,0.78299356,4905.4365,4.5031,0.0922
5991331601015519104,240.4588100275678,-44.435074201447065,14.545617036091564,-156.5611809689358,-120.23114907783261,-0.55693024,9.024075,9.399513,8.480229,1.014382,5469.195,4.3491,0.1779
6049057713786919936,246.611416845877,-24.969946116398116,1.0384437192195908,7.492720715131534,0.7358132669162236,17.712229,15.237423,16.15243,14.279589,1.0513033,7540.049,3.8156,-3.6873
6053512007260865280,186.44092726594945,-64.02235758749968,25.758702286332632,-182.66600140137712,-60.69297300082166,-5.0263243,6.8690715,7.1311526,6.441504,0.80730957,6070.5117,4.2106,-0.2544
6086712585429729536,199.43373864507808,-47.237574710710106,1.8942391028913965,-16.09881469586069,0.43322538101573793,-18.77288,11.0113,11.20566,10.673019,1.038029,6972.9062,3.908,-0.1819
6104435819513399168,215.3433300820813,-40.394253817296,35.45773367467926,-561.7342232563942,-68.33901943011912,5.174082,8.661816,9.237694,7.94456,0.9697671,4592.5415,4.5609,0.351
6107144260251920000,207.4738147274981,-46.06652288110055,13.780810027855154,-170.50326190666402,-64.26374141397838,-14.962407,14.460488,15.899999,13.28813,1.3081384,,,
6110141563309613056,212.04213467546532,-41.39804387593391,8.897475007397833,-29.696861895575413,-24.041350916734665,0.73564726,11.606008,12.387588,10.714367,1.3857685,4137.6597,4.1478,0.1129
6113920619134019456,207.5259956189076,-40.83589917965259,8.01704158561937,-28.906921463795463,-22.24807874115441,8.262721,9.615366,9.959593,9.119884,0.86922807,5794.841,4.1378,-0.2531
6114034246789494528,207.58084535839672,-39.90090088033453,8.424856426179627,4.889892506842822,-9.546979625534675,-3.0956903,6.1800237,6.6645927,5.5374126,0.9798177,,,
6134228079203074176,193.55245751902544,-46.58771581452011,1.247412804382559,-13.618203715834396,0.5910656289485348,-2.9825969,12.66483,12.916888,12.264341,1.0755706,6318.956,4.12,-0.0531
6144125887172751232,180.16465743314689,-45.799290030950125,,,,,15.852717,,,,,,
6166971574132849792,197.6651891470389,-35.05622575994229,35.73548236249145,-137.14264952257093,-324.8742986574264,33.29135,8.428951,8.9452095,7.7534237,1.0211649,4726.701,4.5321,-0.0441
6173120554255287808,211.01354372732823,-30.014159345875473,31.63863867267381,37.26659152758391,-246.01083663150354,35.870472,12.070422,13.364361,10.944236,1.3573846,3209.355,4.1634,-0.8092
6180035765135232128,198.1833669803679,-31.874718355648408,26.337769570726532,-199.92742811816362,-308.12995868240034,64.94375,6.5313334,6.8372045,6.050931,0.94736856,5696.8936,4.1009,-0.7408
6214868495365748096,230.88722089820794,-25.370610842597724,11.716288477673574,-21.333606586217936,29.42860195680305,5.1658435,9.50054,9.837812,8.990962,1.0472463,5841.4673,4.5127,0.0986
6223838830917236224,219.27027643146667,-25.803192152948398,38.38084935503629,-18.43444541288692,-139.5837260355432,39.75561,7.9887166,8.493119,7.327861,1.032302,4813.482,4.5092,0.2664
6237129658760381056,240.03330077926094,-23.189424807773793,5.2473533613813395,-56.75970525500111,-37.51095078452188,-36.141983,11.188886,11.60562,10.604604,1.2718774,5680.2427,4.2878,-0.0811
6253186686054822784,230.4798980648836,-20.231801756959968,14.771890033827672,-20.031430708264484,-30.962621991011424,-9.870835,10.422918,10.937149,9.751412,0.92916876,4739.251,4.5554,-0.0465
6255978483510095488,228.02107542031064,-20.108153135938398,17.635322420424075,-120.01327114048811,74.47050266495884,,15.648836,17.32573,14.403009,1.1407658,3143.7222,5.0679,-0.3115
6296703260330865536,215.22270948132993,-17.4818240911491,17.289652997399102,-60.25996443430407,-67.31421546437618,-18.249695,8.164986,8.476269,7.6831126,0.9889619,5753.9917,4.2639,-0.0885
6334990316794611200,229.4213530419533,-5.202475430297551,12.132250516959889,-81.00859176331002,-13.82869759073153,-20.40559,7.042045,7.504883,6.4135346,1.156847,4961.409,3.1816,-0.401
6339097679918871168,225.68672490770362,-3.0314907351178797,10.09971492681369,-50.47265989958678,-23.75465230624892,-24.260107,6.5717072,6.6583343,6.387533,1.2323489,9757.48,4.1963,0.6118
6347643496607835520,290.23830738848443,-82.55995922053808,80.11338272909568,342.29999589806636,-1230.296500318068,-10.585916,11.412538,12.935528,10.2091465,0.9607942,,,
6356417496318028800,328.71831325825735,-77.33882847811111,42.29297034370435,224.79458595528754,-186.72760121943682,-11.511835,7.9835877,8.499775,7.3132944,1.1557852,4740.542,4.5211,0.0176
6356860393345181824,336.8804459524599,-77.71833483238878,18.48491511130179,76.78182152388446,-92.41241349801984,4.6076446,7.648026,7.9108553,7.2189374,0.96567655,6076.877,4.24,-0.2302
6386751579018596864,357.84647350495493,-70.15286236046585,6.614766252955382,96.19106349689503,-1.8778268558063134,2.949402,11.617521,12.095705,10.985773,0.899103,5042.8613,4.5198,0.5263
6402076022332085760,327.5005087279091,-64.7127045864695,9.591922891728638,-0.736293761687941,-37.54430176447008,-0.25379908,5.359837,5.858366,4.7043543,1.0211816,4811.553,2.5217,-0.2504
6429295051154269440,302.87798275725436,-64.62026656376746,6.705962709871867,0.1932450972834161,45.35531472385024,20.481857,8.62212,8.903858,8.165862,0.898346,6130.7114,3.9042,-0.8042
6482103014085857024,309.5112349068854,-48.462084048180124,1.7844474941277721,5.89007820667742,-4.891810022408578,-5.1187234,11.472745,11.734007,11.054633,1.1317049,6174.818,3.9619,-0.2819
6491038642006989056,344.87359360141295,-60.447819765415254,3.06596763650593,20.178618344642153,-2.3457561026189837,11.210412,12.455497,12.812994,11.937686,0.99597573,5542.6895,4.395,0.0298
6565868036138018304,327.7530555788559,-43.56236447971302,9.218714282470467,-72.04740156967051,-1.9559131536515333,63.85356,10.864657,11.281977,10.279518,0.8719844,5277.4316,4.582,0.0508
6583094222249556224,321.5962571581423,-37.82947973065136,12.680641448996992,168.25676496985022,-11.074683989640338,-83.73759,5.298093,5.886676,4.5606484,1.0718492,,,
6585082036193768832,328.5174757623733,-38.37741850765793,3.120926105138249,-23.702994936247336,5.468757560044872,29.442692,13.089006,13.518389,12.4982195,1.0429931,5279.454,4.5835,0.1302
6632318361397624960,287.7411473632085,-60.272649801669296,17.080687478876836,11.632464143733568,-100.8355976637986,9.470981,8.173207,8.463397,7.706372,1.0695139,5847.008,4.2501,-0.3408
6640975950310072960,294.6336956772677,-55.33027462114777,3.946283237705758,5.398516446942917,-38.31324589412936,11.650754,11.712018,12.065789,11.198072,1.0964688,5673.8506,4.4348,0.3235
6641996571978861440,293.28664065111786,-54.53273992036092,17.608978236024853,108.32137559033623,-82.71405407631937,-15.595659,8.526487,8.843421,8.036696,1.0433036,5695.868,4.3684,-0.2131
6655168686921108864,283.2745858784294,-50.18090714864019,21.162138650630606,16.27249644593238,-85.51860959774078,-3.5947616,8.10166,8.4960985,7.526747,0.9488588,5214.328,4.2544,-0.8161
6677909439240233472,311.67335076056145,-41.82098590218865,3.0450756733864037,30.87786272039556,-21.80297862114268,-33.510483,11.909561,12.264441,11.3901005,0.91077733,5545.8823,4.3221,0.1465
6683371847364921088,296.0039342052497,-47.56204453590135,14.562228475008533,-3.542770005322783,-100.8845427672074,21.166208,10.644562,11.2070875,9.939354,1.2157134,4608.6196,4.5747,0.1953
6697758334244808192,301.8318121452274,-35.53955236745255,18.38737033040534,-26.747009390559406,-206.92948542131137,-40.359924,7.6075473,7.9626827,7.0807514,1.0938021,5465.65,4.1809,-0.0575
6745589980571162752,290.7212369096589,-32.92089784280769,16.676601671011102,88.03562117285192,-415.1969609264006,-45.19308,7.6874804,7.992377,7.2061524,1.1088483,5782.9453,3.9741,-0.6343
6771370981322320128,293.56071122146335,-23.131283230730304,5.092935452757822,-3.0261939227405845,-40.922713630170506,-25.617386,11.942391,12.36513,11.35154,0.9148848,5364.59,4.4986,-0.0669
6796762076358897408,308.53909892330057,-29.67262898188114,14.194347966207575,81.51503921273331,-116.69547899144638,-46.54967,9.779844,10.192379,9.19826,1.0106345,5321.1885,4.4917,-0.0744
6801474136516893184,316.6318783614876,-26.69287303651659,2.7862146782077737,-4.437877394257892,-54.15370190030619,-7.6642866,11.192582,11.531082,10.672891,0.856947,5680.8784,3.8459,-0.277
6806639397331208320,312.4493079599476,-24.303507152431468,1.9168651150957683,0.46069860218472414,-8.121384504712633,-11.331037,13.820241,14.233939,13.244131,0.99008113,5434.462,4.4902,0.0722
6812056381881853056,328.1518093496955,-26.027194856819314,16.889686023580545,129.30988432628016,-143.1320229688839,-16.753683,8.623468,8.957465,8.119132,0.8849243,5809.853,4.5016,0.1851
6826271727199243264,333.11007919934156,-16.341890484078164,4.074021715187193,36.765084841450154,-29.78263763702414,-10.775012,12.087985,12.451018,11.560437,1.0304711,5657.431,4.5482,-0.0243
6850309426503755520,300.42807727851726,-26.077563427532567,1.2836307885048597,7.3145952766177125,3.988811181645439,-14.488176,13.882425,14.256854,13.332474,1.0492086,5449.7163,4.2805,-0.3387
6860535606196306304,305.0957222672754,-19.314728001023838,4.347325882007346,-11.02445907590391,-6.321631295838131,28.45201,10.411358,10.758946,9.898072,0.9706545,,,
6910753016653587840,315.0259708078886,-5.094870064224304,19.88583374286539,33.777785646192015,-93.58071988791669,-9.830621,9.491504,10.0298815,8.808325,0.9930286,4729.3774,4.5058,0.3494
12320268307415552,54.38827053589614,10.057741392374991,5.492875878978822,31.6523199863123,-36.26218473183012,61.274906,12.719099,13.330343,11.978055,1.061404,4754.642,4.5542,0.4284
43802039287826432,57.59622684276635,17.4752524415781,21.47188045529033,113.43301136847268,-251.10065136712262,-9.490767,7.3485003,7.669333,6.8568206,0.9691066,5664.091,4.0912,-0.1449
46217666333148416,60.79297745506941,16.347157333120684,9.977678771157295,31.74507679840159,-62.21575201645077,-0.23558375,11.998935,12.6876135,11.200073,1.4301641,4563.6943,4.6598,0.7001
50884474718017408,58.0036367881356,19.39098096973532,3.345686315163426,39.30637789298807,-48.38330616577983,41.29674,11.978589,12.392612,11.396856,1.0887685,5513.119,4.2977,-0.1894
51886335968692480,61.33165479112041,20.157029557698824,9.257706336697265,5.412668487908132,-16.05162768564503,14.136705,10.080556,10.5562525,9.437981,1.0351886,4940.6465,4.2265,-0.3402
51914888911355776,61.661689636729356,20.30303234562995,8.511804132170274,6.503896045193352,-14.71521185249238,14.034239,9.43626,9.730353,8.973225,0.9818568,6105.0986,4.2138,-0.3873
55077599749605504,52.50355191163742,17.58410504286378,4.165653488196073,3.2167051018830275,-21.930799765952052,-33.764362,10.626884,10.961284,10.122361,0.95784664,5616.7646,4.1328,-0.398
55994798604873216,51.553115161249494,18.635570534699415,3.9146308381162163,67.74607189918223,-9.344689768862231,121.031525,12.786913,13.224288,12.184823,0.98588014,5348.4697,4.5377,-0.2448
63206117414110848,57.06713682053268,20.459483784021494,11.597280865474367,90.1381778273863,-33.837722658590664,16.79187,13.30597,14.385259,12.273017,1.1522075,3820.3928,4.6604,0.0372
94468978202180352,30.905029764433067,21.28134229156589,14.86007423188685,158.85658670360885,107.4762547166784,-15.844035,9.0334635,9.377324,8.518548,1.028615,5746.573,4.4731,0.0301
114340658009875072,42.55821165766747,25.333530591766092,11.4089978615118,61.44754023629052,-20.01993903317844,,7.4233413,7.606595,7.092267,1.0378481,6744.677,4.0126,-0.5133
116037204451525376,43.91406593452299,26.872356008845212,44.43239202208633,264.5963519966766,-193.3289980225065,31.92089,7.3450565,7.7950444,6.7294264,1.034352,5059.663,4.4771,0.3453
128623485853170432,42.72174358638058,29.022245370642498,2.739418111103455,14.806756925708598,-27.535282801801934,60.921024,13.775227,14.333222,13.076521,1.0703326,4931.7363,4.4895,0.1639
129321160344480512,42.76851702843196,30.286593541325185,22.523253434541108,128.34823812151936,-32.95809232888373,10.25715,7.4144397,7.7085776,6.946463,1.0886368,5684.1104,4.2269,-0.8494
145333927996558976,65.46964391926905,21.35325263592605,13.711309746935616,200.1808367622263,-76.77463482714101,19.625765,12.241566,13.026498,11.371969,1.1035376,4181.3286,4.7107,-0.2162
146487556211644544,70.43710934293101,23.03085149358266,8.182219388616238,7.917722544816522,-20.152413381806525,,18.915628,21.045517,17.32633,1.0971704,,,
147831571737487488,68.29182694074392,24.561921201495377,7.670374875396444,7.170984263052814,-21.19718215540367,5.9756036,11.667231,12.546738,10.725947,1.0466402,4745.583,4.1319,-0.3533
149858216482858112,63.2182413946703,24.204709346369206,16.039221333557816,43.096939691617635,-89.61311250816189,23.579853,14.296043,15.806978,13.101716,1.1353176,,,
255397142179844224,74.50438462240659,48.30084907079178,2.8340782520261274,14.627174215773156,-43.83433978065045,50.20849,12.424999,12.862746,11.828472,0.9084188,5331.086,4.3094,0.1523
270260649602149760,65.2806507605329,48.819828517687725,15.475159112134056,12.872622347995938,-19.046341443952947,-5.2646575,15.305622,17.05111,14.045691,1.1174219,,,
302956655074266112,23.33507270003126,29.264911290488573,19.91998120600743,190.34261965402914,-53.674715402447944,21.752964,8.217399,8.538896,7.722513,1.2166773,5666.358,4.3559,-0.163
306410392895767680,17.47473625608763,25.68164789375984,2.7779829699662315,-24.386678151069223,-10.819035567608925,-19.770926,10.138006,10.449484,9.65724,0.9159387,,,
351537889154226816,34.19801801410825,43.77218102623474,21.187661842934762,98.57018938217549,-183.40771001325322,30.648163,7.4685683,7.774533,6.993208,1.0027813,5750.6284,4.2614,-0.2129
359058441314838528,33.131089802560645,51.77877566319614,3.1358456333758515,-9.972381184596838,1.7899283417663021,-21.914396,11.727677,12.072848,11.21501,1.0203094,,,
369092520004831232,10.207364173636813,40.18419884311135,55.84122126550314,356.31823483004644,-669.2052602194763,-63.33204,7.0926743,7.5670233,6.453562,1.0481493,4874.7036,4.4893,-0.0149
369669965470499456,15.598142362366204,37.18543794001851,14.771393926601345,-9.721069826749076,-10.08945527393254,10.269526,8.7093525,9.000418,8.247784,1.0757327,5860.138,4.338,-0.3513
402396521052843264,14.114282749906247,48.63751491520112,8.196362333929777,103.39943786773493,-13.622195068679936,-15.047008,11.113619,11.5714655,10.4988,1.0379373,5089.309,4.539,0.342
412783469966211456,23.96373430079055,56.69819811949519,19.029683762000158,264.0169937066343,-216.18804217898855,,9.161044,9.609957,8.549374,1.0795588,5047.193,4.4938,0.2684
427224073427887360,10.08915696908795,61.21337904306996,19.327731537855115,48.576367637769444,-55.73438833227879,3.5364168,12.542486,13.669263,11.48645,1.1472825,3399.8037,3.9652,-1.3635
430269136520563200,8.386255277232207,61.8607664424857,1.6720708080257451,-0.4707934111934626,3.856558297710493,-24.866488,12.259826,12.757145,11.596293,0.85443294,6153.87,3.9061,-0.0213
439327501725338752,45.64062020096374,49.729946788367144,2.311753519718552,7.490322435823186,-9.754018630076223,3.8146338,9.036065,9.665038,8.272728,0.95570934,5015.371,2.7797,0.0073
513299860904522752,23.507417627581482,65.51395779463486,31.072090822647592,306.0447981117707,-215.45271579506093,21.369808,14.159333,15.901746,12.902254,1.1472447,3113.0356,5.0154,-0.0895
597829077890316928,133.8557358682014,10.469220153157064,9.7804006867377,11.553825873392622,18.062316488303292,0.024367474,13.783936,14.856407,12.75736,1.0450557,5240.1895,4.7872,-2.4961
600750922666388992,126.46437162900916,10.246564735839849,4.9130376770152395,97.24262603178454,-89.21407344594955,-76.80024,12.394803,12.792323,11.828353,0.9713332,5353.8276,4.5895,-0.5285
600859258922054272,127.76283685687392,10.847556241573077,1.2261265911197559,-1.2394296737286667,-6.69399296509493,16.820698,12.295414,12.864089,11.58924,0.9685303,,,
600874445926411264,127.55411265864281,10.910139822803751,2.778820273516489,16.936499090561988,-33.182453850769484,-60.521492,12.551488,12.918583,12.024823,0.95398325,5475.6025,4.4025,0.1299
601199802584914816,126.48820918814768,11.511092035633238,1.9120996082801023,-16.165191347490488,-9.400873451571888,78.31564,12.030685,12.297658,11.606546,0.8838694,6072.5317,4.1494,-0.2987
602494855483616256,127.88291015367912,11.922254670917782,2.086038492064166,-13.06229502140588,-2.4719941012537348,53.72317,14.262713,14.774934,13.6059065,0.99147475,4884.575,4.5187,0.5973
603329694046441472,128.40283224298864,13.550716724502754,7.97448446381198,25.212681997325557,-16.090557866026632,31.569843,7.5881767,8.047738,6.9569855,0.88974565,5197.6777,3.2944,-0.1083
604909657895767680,132.82930655944386,11.671026649492779,1.1725303389480801,-11.074904357919229,-2.9729611098950617,37.499146,13.576005,13.867312,13.127747,0.9543902,6056.993,4.2646,-0.304
604911375882674560,132.822807019762,11.75629552834102,1.1716350307955128,-10.91398467951322,-2.751231012245169,,9.258214,9.965839,8.447231,0.92723465,,,
608206676654888064,132.73764227118264,13.170266265726925,4.799034281310064,-5.724642089452153,-19.899165684218804,22.111437,11.193569,11.522831,10.702684,1.1373265,5667.991,4.3521,-0.0434
609814922864694400,132.12685968692657,15.655893685433915,3.0854577743662106,-7.554608096350078,-19.576434607971667,-30.045965,13.737027,14.260216,13.064874,0.99650675,4765.6255,4.5558,0.1512
610181468257262464,131.93866153699258,16.328913917849412,1.932985946157219,-8.564920761629612,-3.4897074296257715,52.997158,13.467436,13.819328,12.949767,0.9787925,5671.698,4.4299,-0.3107
