# Source: NASA Exoplanet Archive, Table: pscomppars, Downloaded: 2025-07-22T12:47:51.984918 UTC
pl_name,hostname,sy_dist,ra,dec,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,discoverymethod,disc_year,pl_orbsmax,pl_orbeccen,pl_insol,pl_dens,gaia_id,sy_vmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,pl_massj,pl_radj,pl_orbincl,pl_orblper,st_mass,st_met,st_logg,st_age,sy_dist2,sy_plx,sky_coord.ra,sky_coord.dec
Kepler-1317 b,Kepler-1317,728.303,291.6118842,42.1159787,1.56,3.05,0.568874427,1796.0,5144.0,0.79,Transit,2016,0.0128,0.0,2413.261,4.41,Gaia DR2 2101746579928077440,15.083,13.309,,15.923,15.144,14.933,,0.13917388,89.23,,0.83,-0.01,4.57,4.79,728.303,1.34457,291.6118842,42.1159787
Kepler-1318 b,Kepler-1318,475.248,290.3763246,41.1507928,3.11,9.85,213.257663,202.0,4598.0,0.7,Transit,2016,0.6085,0.0,0.492,1.8,Gaia DR2 2101775579545559296,15.531,12.767,,16.199,15.141,14.721,,0.27745562,89.99,,0.73,-0.01,4.62,4.57,475.248,2.07563,290.3763246,41.1507928
Kepler-1364 b,Kepler-1364,1056.9,295.1521334,49.5876179,2.15,5.27,13.32196237,1299.0,6805.0,1.79,Transit,2016,0.1284,0.0,672.06,2.91,Gaia DR2 2134842532758180864,13.196,12.143,,13.425,13.162,13.121,,0.19181015,85.72,,1.49,0.04,4.1,1.58,1056.9,,295.1521334,49.5876179
Kepler-1365 b,Kepler-1365,840.128,292.1996573,42.0459944,0.92,0.721,7.69993485,969.0,5770.0,1.05,Transit,2016,0.07839,0.0,456.25,5.09,Gaia DR2 2125716891183392640,13.417,11.857,,13.896,13.353,13.218,,0.0820769,89.92,,1.0,0.03,4.39,6.03,840.128,1.16159,292.1996573,42.0459944
Kepler-722 c,Kepler-722,1239.5,290.2632874,44.5564051,2.82,8.35,105.144749,401.0,5863.0,1.05,Transit,2016,0.4471,0.0,5.48,2.05,Gaia DR2 2126985280924750720,15.489,13.841,,15.852,15.34,15.205,,0.25158355,88.39,,1.03,0.02,4.41,4.37,1239.5,0.778495,290.2632874,44.5564051
Kepler-763 b,Kepler-763,962.459,292.1445534,47.1573604,1.22,1.98,1.19655156,1414.0,5166.0,0.8,Transit,2016,0.0205,0.0,974.089,5.99,Gaia DR2 2128369501647063808,15.965,13.752,,16.393,15.628,15.392,,0.10884111,87.27,,0.84,0.01,4.57,4.79,962.459,1.01093,292.1445534,47.1573604
Kepler-1279 b,Kepler-1279,1494.22,288.0955917,40.365909,1.75,3.71,23.4774101,738.0,6221.0,1.33,Transit,2016,0.1785,0.0,190.851,3.8,Gaia DR2 2100559554044410624,14.137,12.62,,14.329,13.924,13.82,,0.15612454,89.97,,1.21,0.06,4.26,2.82,1494.22,0.640381,288.0955917,40.365909
Kepler-1320 b,Kepler-1320,647.424,288.4335977,40.3808519,1.7,3.53,0.868386528,1389.0,4817.0,0.74,Transit,2016,0.0163,0.0,672.113,3.95,Gaia DR2 2101307290671768704,15.936,13.658,,16.799,15.823,15.512,,0.15166384,88.78,,0.8,0.1,4.6,3.16,647.424,1.51664,288.4335977,40.3808519
Kepler-525 b,Kepler-525,992.852,296.1834239,47.3587776,2.63,7.41,18.68404933,832.0,5573.0,1.15,Transit,2016,0.14386,0.0,176.232,2.24,Gaia DR2 2080580328258222208,13.613,11.798,,14.012,13.446,13.277,,0.23463288,85.7,,0.95,0.11,4.29,10.47,992.852,0.978491,296.1834239,47.3587776
Kepler-1367 b,Kepler-1367,401.484,288.4166786,47.8787308,0.92,0.721,1.574090272,998.0,4106.0,0.6,Transit,2016,0.0236,0.0,225.233,5.09,Gaia DR2 2130932428889277824,16.012,12.704,,16.894,15.595,15.003,,0.0820769,89.48,,0.62,-0.06,4.68,3.89,401.484,2.46234,288.4166786,47.8787308
Kepler-770 c,Kepler-770,930.457,286.4904589,38.374872,1.2,1.87,1.475322314,2740.0,5598.0,0.92,Transit,2016,0.0309,0.0,833.588,5.95,Gaia DR2 2099980386293545216,14.852,12.923,16.8262,15.1392,14.5322,14.3336,,0.10705683,88.41,,0.94,-0.01,4.49,4.57,930.457,1.04616,286.4904589,38.374872
Kepler-1280 b,Kepler-1280,1486.7,293.5738933,45.3844919,1.87,4.16,66.5579057,757.0,6227.0,1.32,Transit,2016,0.33982,0.0,35.293,3.5,Gaia DR2 2127973677460755584,14.196,12.602,,14.456,14.005,13.91,,0.16683023,89.69,,1.2,0.04,4.28,2.82,1486.7,0.643883,293.5738933,45.3844919
Kepler-1282 b,Kepler-1282,1103.29,290.1761688,46.6983036,1.55,3.02,2.131946513,1418.0,5504.0,0.89,Transit,2016,0.0335,0.0,672.532,4.46,Gaia DR2 2127812564645370880,15.707,13.852,,16.104,15.483,15.306,,0.13828174,88.66,,0.92,0.01,4.51,4.57,1103.29,0.878043,290.1761688,46.6983036
Kepler-1323 b,Kepler-1323,465.417,292.8722515,46.098729,1.52,2.92,0.929906678,2291.0,6169.0,1.4,Transit,2016,0.01911,0.0,5067.603,4.57,Gaia DR2 2128242611132484736,12.444,11.122,,12.708,12.341,12.283,,0.13560532,88.59,,1.18,0.02,4.21,3.55,465.417,2.11996,292.8722515,46.098729
Kepler-1325 b,Kepler-1325,973.368,285.0171505,42.085312,2.86,8.55,33.8786838,564.0,5550.0,0.91,Transit,2016,0.2004,0.0,18.153,2.01,Gaia DR2 2104094209049086976,15.311,13.457,,15.699,15.091,14.929,,0.25515211,87.23,,0.93,0.01,4.5,4.79,973.368,0.998791,285.0171505,42.085312
Kepler-526 b,Kepler-526,666.146,297.6509281,47.3962246,1.99,4.62,5.458498316,1099.0,5894.0,1.14,Transit,2016,0.06518,0.0,584.354,3.22,Gaia DR2 2086398222240415616,13.194,11.475,,13.508,12.998,12.847,,0.17753591,85.39,,1.15,0.34,4.38,2.14,666.146,1.4725,297.6509281,47.3962246
Kepler-1368 b,Kepler-1368,1635.82,294.7669795,41.6446434,1.65,3.36,0.675649486,2085.0,5906.0,1.08,Transit,2016,0.0153,0.0,4849.257,4.11,Gaia DR2 2077479121354236160,15.914,14.388,,16.446,15.845,15.655,,0.14720314,89.41,,1.07,0.1,4.4,3.47,1635.82,0.586022,294.7669795,41.6446434
Kepler-783 b,Kepler-783,516.09,291.0628615,47.484789,0.78,0.399,4.29264638,991.0,5521.0,0.89,Transit,2016,0.04958,0.0,229.104,4.62,Gaia DR2 2129164173675031936,14.153,12.287,,14.42,13.871,13.699,,0.06958694,87.62,,0.93,0.01,4.51,3.89,516.09,1.90887,291.0628615,47.484789
Kepler-887 c,Kepler-887,886.588,290.0907893,39.8169085,1.13,1.51,7.63846023,1089.0,6194.0,1.29,Transit,2016,0.0801,0.0,407.977,5.75,Gaia DR2 2101093092063293824,13.52,12.241,,13.809,13.423,13.325,,0.10081185,88.3,,1.19,0.08,4.29,3.09,886.588,1.09917,290.0907893,39.8169085
Kepler-1283 b,Kepler-1283,2921.99,295.4623336,40.7769335,1.91,4.31,12.9460978,764.0,6175.0,1.25,Transit,2016,0.1062,0.0,80.34,3.4,Gaia DR2 2076599065376447488,15.269,13.567,,15.533,15.038,14.885,,0.17039879,89.4,,1.16,0.04,4.31,2.88,2921.99,0.314584,295.4623336,40.7769335
Kepler-1285 b,Kepler-1285,422.269,281.8353366,44.1558825,0.97,0.871,14.7967458,874.0,6170.0,1.28,Transit,2016,0.12758,0.0,181.591,5.24,Gaia DR2 2105291955168605440,11.717,10.484,,12.108,11.726,,,0.0865376,89.48,,1.2,0.16,4.3,2.75,422.269,2.33938,281.8353366,44.1558825
Kepler-1327 b,Kepler-1327,678.069,289.0648073,50.4609183,1.8,3.89,14.88801098,831.0,5885.0,1.03,Transit,2016,0.11151,0.0,79.9,3.67,Gaia DR2 2133108190601426176,13.966,12.374,,14.313,13.849,13.742,,0.16058524,86.85,,1.02,-0.03,4.42,4.07,678.069,1.4459,289.0648073,50.4609183
Kepler-1326 b,Kepler-1326,698.326,296.222199,39.268942,4.18,16.3,42.3514267,938.0,6725.0,1.74,Transit,2016,0.2743,0.0,47.84,1.23,Gaia DR2 2073280185224841728,12.842,11.7,,13.067,12.781,12.737,,0.37291462,88.84,,1.45,0.02,4.12,1.7,698.326,1.40429,296.222199,39.268942
Kepler-527 b,Kepler-527,750.04,290.957913,47.4062673,2.84,8.45,13.28535633,1157.0,6388.0,1.45,Transit,2016,0.11646,0.0,147.046,2.03,Gaia DR2 2129162283888866688,13.471,12.125,,13.682,13.341,13.265,,0.25336783,85.87,,1.28,0.03,4.22,2.4,750.04,1.30442,290.957913,47.4062673
Kepler-1369 b,Kepler-1369,1236.56,285.7972604,40.9361923,2.69,7.7,25.873148,667.0,5761.0,0.99,Transit,2016,0.1741,0.0,37.158,2.17,Gaia DR2 2103787101707694464,15.621,13.788,,15.826,15.284,15.108,,0.23998573,89.71,,0.99,0.0,4.45,4.07,1236.56,0.7802,285.7972604,40.9361923
Kepler-1311 b,Kepler-1311,866.331,289.6512597,43.8244445,1.24,2.07,11.1726994,1019.0,5748.0,1.4,Transit,2016,0.10082,0.0,296.92,5.97,Gaia DR2 2102877015319104640,13.528,11.825,,13.794,13.282,13.159,,0.11062539,87.64,,1.05,0.09,4.16,7.59,866.331,1.12557,289.6512597,43.8244445
Kepler-1288 b,Kepler-1288,814.078,285.7135,41.6058799,1.12,1.46,2.76122421,2017.0,6132.0,1.29,Transit,2016,0.04135,0.0,1342.5,5.71,Gaia DR2 2103960721465412864,13.199,11.959,,13.781,13.267,13.124,,0.09991971,87.58,,1.2,0.14,4.29,2.88,814.078,1.4003796,285.7135,41.6058799
Kepler-1328 b,Kepler-1328,813.543,284.6753857,44.4177225,0.98,0.904,4.52158888,1214.0,5780.0,0.99,Transit,2016,0.052,0.0,545.672,5.28,Gaia DR2 2106703212701656576,13.969,12.305,,14.28,13.768,13.645,,0.08742974,88.82,,1.0,0.0,4.44,4.57,813.543,1.20042,284.6753857,44.4177225
Kepler-1331 b,Kepler-1331,319.197,297.0737928,41.2244613,1.05,1.16,0.789161653,1244.0,4508.0,0.69,Transit,2016,0.0142,0.0,547.294,5.51,Gaia DR2 2076790552200353536,15.58,12.318,,16.249,15.004,14.509,,0.09367473,86.5,,0.72,0.05,4.63,4.17,319.197,3.10424,297.0737928,41.2244613
Kepler-1371 b,Kepler-1371,515.334,288.8314251,47.5519753,0.73,0.315,3.4462039,1015.0,5361.0,0.83,Transit,2016,0.04214,0.0,414.765,4.45,Gaia DR2 2130911435088877056,14.018,12.052,,14.42,13.809,13.606,,0.06512624,85.56,,0.87,-0.07,4.55,4.37,515.334,1.91179,288.8314251,47.5519753
Kepler-1289 b,Kepler-1289,1053.57,296.388767,41.040509,1.52,2.92,7.99019627,1113.0,6080.0,1.17,Transit,2016,0.0785,0.0,223.442,4.57,Gaia DR2 2076819276942298496,14.732,13.043,,15.064,14.541,14.387,,0.13560532,89.67,,1.1,0.02,4.35,2.95,1053.57,0.920716,296.388767,41.040509
Kepler-512 b,Kepler-512,467.375,298.2689217,48.9167391,2.69,7.7,34.43587975,652.0,5997.0,1.3,Transit,2016,0.21395,0.0,32.329,2.17,Gaia DR2 2086940448965828992,12.728,11.315,,13.054,12.627,12.511,,0.23998573,89.98,,1.17,0.22,4.28,3.72,467.375,2.11098,298.2689217,48.9167391
Kepler-1332 b,Kepler-1332,528.685,291.0286411,43.9137055,1.37,2.45,11.87456832,728.0,5581.0,0.9,Transit,2016,0.09915,0.0,77.559,5.24,Gaia DR2 2126102411750601088,13.975,12.122,,14.275,13.717,13.533,,0.12222321,89.41,,0.95,0.0,4.51,3.24,528.685,1.86266,291.0286411,43.9137055
Kepler-1334 b,Kepler-1334,1223.04,289.311532,51.3209059,2.29,5.86,15.64591713,710.0,5614.0,0.91,Transit,2016,0.1229,0.0,78.355,2.68,Gaia DR2 2133250405558238976,15.461,13.626,,15.738,15.182,15.027,,0.20430012,89.94,,0.94,-0.03,4.5,4.27,1223.04,0.788915,289.311532,51.3209059
Kepler-1391 b,Kepler-1391,1038.35,294.8309749,46.6595768,1.68,3.46,54.4092333,513.0,5840.0,1.1,Transit,2016,0.30045,0.0,33.335,4.01,Gaia DR2 2128514431022374144,13.906,12.366,,14.301,13.792,13.66,,0.14987956,89.8,,1.03,0.04,4.36,5.5,1038.35,0.934364,294.8309749,46.6595768
Kepler-1290 b,Kepler-1290,1593.7,290.6852287,43.8596155,1.42,2.6,4.69500134,1098.0,5660.0,0.93,Transit,2016,0.0557,0.0,443.221,4.99,Gaia DR2 2126110795526604928,15.871,14.112,,16.21,15.656,15.498,,0.12668391,89.0,,0.95,-0.02,4.49,4.07,1593.7,0.599171,290.6852287,43.8596155
Kepler-1293 b,Kepler-1293,1028.16,290.0258783,48.3359227,0.97,0.871,5.57654784,1183.0,6241.0,1.28,Transit,2016,0.06763,0.0,929.122,5.24,Gaia DR2 2129467364005869184,13.377,12.075,,13.672,13.318,13.26,,0.0865376,87.54,,1.18,0.0,4.29,2.82,1028.16,0.943767,290.0258783,48.3359227
Kepler-1335 b,Kepler-1335,621.853,284.8384394,42.0703371,1.45,2.7,6.26406846,809.0,4903.0,0.74,Transit,2016,0.0615,0.0,80.741,4.87,Gaia DR2 2104140349880122368,15.248,13.134,,16.101,15.251,14.999,,0.12936034,89.33,,0.77,-0.07,4.6,4.9,621.853,1.57956,284.8384394,42.0703371
Kepler-1336 b,Kepler-1336,1126.64,296.2776587,46.8998006,1.98,4.58,23.198681,793.0,5512.0,1.3,Transit,2016,0.15845,0.0,103.72,3.24,Gaia DR2 2080529922521395712,14.264,12.366,,14.569,13.997,13.837,,0.17664377,89.0,,0.94,0.05,4.18,12.3,1126.64,0.859004,296.2776587,46.8998006
Kepler-1378 b,Kepler-1378,506.434,297.373403,40.3663986,2.2,5.48,11.95398936,525.0,4407.0,0.67,Transit,2016,0.0885,0.0,14.867,2.83,Gaia DR2 2073733325763480320,16.5497,13.328,,17.085,15.846,15.408,,0.19627085,88.26,,0.7,0.03,4.63,6.46,506.434,1.94764,297.373403,40.3663986
Kepler-1377 b,Kepler-1377,1146.1,289.1954229,46.6516055,1.25,2.1,0.740928422,1873.0,5218.0,0.82,Transit,2016,0.0153,0.0,2909.21,5.91,Gaia DR2 2127755733639236992,15.857,13.984,,16.506,15.882,15.666,,0.11151753,87.91,,0.86,0.05,4.55,5.01,1146.1,0.844673,289.1954229,46.6516055
Kepler-1294 b,Kepler-1294,1855.7,291.2681037,44.4881624,3.19,10.3,115.6862258,401.0,5776.0,0.97,Transit,2016,0.4684,0.0,12.362,1.74,Gaia DR2 2126234215705936640,15.361,13.597,,15.645,15.125,14.972,,0.28459274,89.93,,0.99,-0.03,4.46,3.98,1855.7,0.510047,291.2681037,44.4881624
Kepler-1337 b,Kepler-1337,601.629,287.0091176,46.7961229,2.41,6.39,24.4002549,437.0,4523.0,0.67,Transit,2016,0.1441,0.0,9.183,2.51,Gaia DR2 2130628757521503104,16.21,13.294,,16.828,15.764,15.442,,0.2150058,88.3,,0.7,-0.09,4.64,4.27,601.629,1.63392,287.0091176,46.7961229
Kepler-1381 b,Kepler-1381,1197.04,287.5357911,48.727783,2.25,5.69,25.3842686,649.0,5747.0,0.94,Transit,2016,0.1728,0.0,29.701,2.74,Gaia DR2 2131228815991876736,15.579,14.022,,15.972,15.477,15.347,,0.20073156,89.74,,0.96,-0.1,4.48,4.07,1197.04,0.806839,287.5357911,48.727783
Kepler-1382 b,Kepler-1382,738.261,295.3774182,39.0480365,1.88,4.19,16.3583055,959.0,6161.0,1.72,Transit,2016,0.14023,0.0,198.471,3.47,Gaia DR2 2076173859319258368,12.857,11.359,,13.105,12.629,12.503,,0.16772237,81.83,,1.36,0.3,4.1,2.75,738.261,1.32903,295.3774182,39.0480365
Kepler-1365 c,Kepler-1365,840.128,292.1996573,42.0459944,0.8,0.437,4.77468005,1137.0,5770.0,1.05,Transit,2016,0.05701,0.0,864.037,4.69,Gaia DR2 2125716891183392640,13.417,11.857,,13.896,13.353,13.218,,0.07137122,89.82,,1.0,0.03,4.39,6.03,840.128,1.16159,292.1996573,42.0459944
Kepler-1296 b,Kepler-1296,1551.54,292.1251038,41.4077928,0.91,0.693,8.3839865,1285.0,5359.0,0.83,Transit,2016,0.0896,0.0,399.015,5.05,Gaia DR2 2101644600223555328,14.934,12.801,,15.279,14.6,14.404,,0.08118476,81.36,,0.87,-0.04,4.55,4.17,1551.54,0.616204,292.1251038,41.4077928
Kepler-1297 b,Kepler-1297,1439.47,289.9564415,47.0203466,0.97,0.871,1.68189002,1790.0,5818.0,0.99,Transit,2016,0.0283,0.0,2760.593,5.24,Gaia DR2 2127836719542510848,14.867,13.262,,15.223,14.768,14.635,,0.0865376,84.06,,0.99,-0.04,4.45,4.17,1439.47,0.665904,289.9564415,47.0203466
Kepler-1341 b,Kepler-1341,476.957,280.5116813,44.1593503,2.99,9.22,132.9968322,241.0,4662.0,0.72,Transit,2016,0.47267,0.0,1.141,1.9,Gaia DR2 2117344732912435968,15.356,12.636,,16.005,14.952,14.609,,0.26674993,89.61,,0.79,0.19,4.62,1.82,476.957,2.06794,280.5116813,44.1593503
Kepler-1383 b,Kepler-1383,1027.21,297.9447714,42.1918449,1.41,2.57,13.9093583,928.0,6370.0,1.44,Transit,2016,0.11397,0.0,231.396,5.04,Gaia DR2 2078431642023279488,13.832,12.319,,14.116,13.692,13.545,,0.12579177,89.52,,1.26,0.03,4.23,2.24,1027.21,0.945245,297.9447714,42.1918449
Kepler-1384 b,Kepler-1384,618.0,296.2151275,39.5270248,1.94,4.42,15.36262753,608.0,4919.0,0.74,Transit,2016,0.1126,0.0,32.23,3.33,Gaia DR2 2073299327909532928,15.7578,13.074,,16.22,15.285,15.025,,0.17307521,89.54,,0.78,-0.06,4.6,4.57,618.0,,296.2151275,39.5270248
Kepler-1258 b,Kepler-1258,717.555,285.4049723,49.9948186,0.86,0.566,0.984940167,2335.0,5839.0,0.99,Transit,2016,0.01824,0.0,2775.0,4.89,Gaia DR2 2132156632006693504,13.929,12.382,,14.238,13.778,13.663,,0.07672406,89.33,,0.99,-0.07,4.45,3.89,717.555,1.36485,285.4049723,49.9948186
Kepler-1298 b,Kepler-1298,544.163,284.4227535,49.1061907,1.31,2.27,7.12811928,1373.0,6339.0,2.0,Transit,2016,0.0814,0.0,1003.027,5.55,Gaia DR2 2132178725317511936,11.388,10.149,,11.655,11.323,11.28,,0.11687037,88.82,,1.45,0.13,4.0,2.57,544.163,1.80906,284.4227535,49.1061907
Kepler-1344 b,Kepler-1344,853.959,287.0862799,46.9457998,1.84,4.04,4.7683049,1219.0,5981.0,1.13,Transit,2016,0.05501,0.0,425.169,3.56,Gaia DR2 2130637038217686784,14.192,12.633,,14.47,14.024,13.918,,0.1641538,89.03,,1.09,0.06,4.37,3.63,853.959,1.14228,287.0862799,46.9457998
Kepler-1346 b,Kepler-1346,843.701,291.841341,45.179185,1.58,3.12,3.40165668,1236.0,6133.0,1.21,Transit,2016,0.044,0.0,545.575,4.35,Gaia DR2 2126604991642285312,14.625,13.107,,14.905,14.459,14.323,,0.14095816,81.42,,1.14,0.04,4.33,3.09,843.701,1.15658,291.841341,45.179185
Kepler-1259 b,Kepler-1259,805.562,297.8414628,46.9676288,1.43,2.63,0.663085258,1681.0,5053.0,0.77,Transit,2016,0.0141,0.0,2460.582,4.94,Gaia DR2 2086307031492729856,15.556,13.28,,16.013,15.204,15.0,,0.12757605,71.76,,0.8,-0.07,4.58,5.25,805.562,1.2131,297.8414628,46.9676288
Kepler-1261 b,Kepler-1261,744.294,285.2324786,48.8066963,2.26,5.73,48.4308991,396.0,5006.0,0.77,Transit,2016,0.239,0.0,4.744,2.73,Gaia DR2 2131968890395913344,15.817,13.558,,16.339,15.507,15.29,,0.2016237,89.11,,0.82,0.03,4.58,4.47,744.294,1.31506,285.2324786,48.8066963
Kepler-1302 b,Kepler-1302,634.58,290.9892462,50.308064,1.43,2.63,8.83922659,778.0,5236.0,0.82,Transit,2016,0.0795,0.0,58.344,4.94,Gaia DR2 2130136176312202624,15.172,13.151,,15.757,15.027,14.821,,0.12757605,86.88,,0.86,0.04,4.55,4.68,634.58,1.54718,290.9892462,50.308064
Kepler-1347 b,Kepler-1347,321.0,299.6595903,40.8438526,1.03,1.08,14.00947528,617.0,5193.0,0.79,Transit,2016,0.104,0.0,34.32,5.43,Gaia DR2 2075063150722101376,13.557,11.486,,14.023,13.343,13.104,,0.09189045,89.5,,0.82,-0.11,4.57,5.62,321.0,,299.6595903,40.8438526
Kepler-1349 b,Kepler-1349,276.323,286.3385562,48.7442697,0.7,0.271,2.12823928,1668.0,6086.0,1.28,Transit,2016,0.03421,0.0,1862.33,4.34,Gaia DR2 2131184938606509952,11.209,9.761,,11.505,11.074,10.963,,0.06244982,88.92,,1.16,0.03,4.29,2.88,276.323,3.59023,286.3385562,48.7442697
Kepler-531 b,Kepler-531,252.762,286.5246582,48.6835481,2.78,8.15,29.88485741,453.0,4893.0,0.75,Transit,2016,0.17446,0.0,10.007,2.08,Gaia DR2 2131181055955983232,13.566,11.177,,14.121,13.247,13.005,,0.24801499,89.06,,0.78,-0.03,4.58,7.76,252.762,3.92736,286.5246582,48.6835481
Kepler-522 b,Kepler-522,639.239,288.153973,44.0688154,6.91,38.2,38.58422849,761.0,6392.0,1.98,Transit,2016,0.25029,0.0,63.855,0.636,Gaia DR2 2103117666624517888,12.22,11.068,,12.468,12.148,12.101,,0.61646891,85.76,,1.54,0.41,4.04,1.7,639.239,1.53586,288.153973,44.0688154
Kepler-1304 b,Kepler-1304,2176.08,285.2763652,39.4468274,2.29,5.86,16.1288853,715.0,5259.0,0.81,Transit,2016,0.1202,0.0,61.87,2.68,Gaia DR2 2100309827464993536,15.408,13.054,17.4686,15.6086,14.9483,14.6867,,0.20430012,81.65,,0.85,-0.05,4.56,4.68,2176.08,0.429857,285.2763652,39.4468274
Kepler-515 b,Kepler-515,255.0,290.493913,52.055611,1.46,2.73,19.96371318,564.0,5293.0,0.83,Transit,2016,0.1333,0.0,47.97,4.82,,12.913,10.885,,13.553,12.67,12.355,,0.13025248,88.51,,0.9,0.08,4.55,3.39,255.0,,290.493913,52.055611
Kepler-755 c,Kepler-755,399.034,296.8609348,41.0973178,1.26,2.13,2.853133644,1016.0,5043.0,0.77,Transit,2016,0.037,0.0,302.574,5.85,Gaia DR2 2076782889978499840,14.277,11.879,,14.706,13.93,13.696,,0.11240967,86.37,,0.82,-0.01,4.58,4.9,399.034,2.47725,296.8609348,41.0973178
Kepler-532 b,Kepler-532,312.798,298.6609094,48.6063022,2.57,7.13,12.92491623,620.0,5192.0,0.79,Transit,2016,0.10151,0.0,34.089,2.31,Gaia DR2 2086877368789994240,13.74,11.545,,14.208,13.454,13.231,,0.22928004,88.26,,0.87,0.0,4.58,2.0,312.798,3.16817,298.6609094,48.6063022
Kepler-1264 b,Kepler-1264,801.993,289.8844102,45.2115075,1.18,1.76,0.968526023,1677.0,5791.0,0.98,Transit,2016,0.01839,0.0,2367.804,5.89,Gaia DR2 2127065652653876992,14.629,12.901,,14.99,14.478,14.306,,0.10527255,65.17,,0.99,-0.02,4.45,4.17,801.993,1.21925,289.8844102,45.2115075
Kepler-1306 b,Kepler-1306,1107.5,294.4783627,46.9458638,1.91,4.31,16.29595382,678.0,5727.0,0.97,Transit,2016,0.123,0.0,52.146,3.4,Gaia DR2 2128533466317652224,15.353,13.631,,15.739,15.177,15.031,,0.17039879,89.79,,0.98,0.0,4.45,4.57,1107.5,0.874581,294.4783627,46.9458638
Kepler-1307 b,Kepler-1307,1014.62,292.8698348,46.7418679,2.47,6.66,18.01621096,768.0,5884.0,1.08,Transit,2016,0.1369,0.0,41.185,2.43,Gaia DR2 2128297208757012992,15.636,13.878,,15.832,15.341,15.206,,0.22035864,89.96,,1.06,0.06,4.39,4.07,1014.62,0.957395,292.8698348,46.7418679
Kepler-1352 b,Kepler-1352,670.829,290.6937988,48.7014417,0.89,0.64,1.877882748,1701.0,6118.0,1.16,Transit,2016,0.02883,0.0,1892.586,4.99,Gaia DR2 2129527974583414400,13.338,11.919,,13.639,13.239,13.148,,0.07940048,87.58,,1.11,0.0,4.35,3.16,670.829,1.46181,290.6937988,48.7014417
Kepler-533 b,Kepler-533,302.955,293.6856893,48.8249915,3.38,11.4,28.51120525,423.0,4758.0,0.72,Transit,2016,0.16704,0.0,8.769,1.62,Gaia DR2 2128970419109836160,14.128,11.683,,14.814,13.865,13.555,,0.3015434,88.68,,0.78,0.01,4.61,3.24,302.955,3.27194,293.6856893,48.8249915
Kepler-524 b,Kepler-524,1058.24,296.8591787,49.1620125,1.91,4.31,7.97419807,974.0,6014.0,1.1,Transit,2016,0.07955,0.0,434.237,3.4,Gaia DR2 2086827237930612096,14.082,12.384,,14.391,13.871,13.73,,0.17039879,89.36,,1.09,0.02,4.39,3.02,1058.24,0.916171,296.8591787,49.1620125
Kepler-1267 b,Kepler-1267,1379.43,299.1695093,43.4410533,3.01,9.32,13.0313945,774.0,6096.0,1.2,Transit,2016,0.1057,0.0,86.469,1.88,Gaia DR2 2075971312960643712,15.846,13.937,,16.475,15.764,15.552,,0.26853421,86.61,,1.15,0.07,4.33,3.24,1379.43,0.697575,299.1695093,43.4410533
Kepler-1309 b,Kepler-1309,845.0,298.7351131,40.7641262,2.37,6.21,28.8432647,491.0,5235.0,0.8,Transit,2016,0.1679,0.0,13.77,2.56,Gaia DR2 2073622068939722368,16.5119,13.542,,16.403,15.608,15.33,,0.21143724,88.43,,0.85,-0.03,4.56,4.27,845.0,1.0401481,298.7351131,40.7641262
Kepler-1310 b,Kepler-1310,569.185,283.9200236,40.7400419,1.44,2.67,0.679336272,1883.0,5549.0,0.88,Transit,2016,0.01452,0.0,2830.91,4.91,Gaia DR2 2103628462794226304,14.346,12.436,16.1422,14.6133,14.0512,13.868,,0.1284682,87.19,,0.91,-0.07,4.51,4.17,569.185,1.72822,283.9200236,40.7400419
Kepler-1354 b,Kepler-1354,1119.45,291.2451266,37.7590079,2.97,9.11,76.613377,466.0,6168.0,1.24,Transit,2016,0.3521,0.0,18.86,1.91,Gaia DR2 2052568585913107072,14.59,12.858,16.0413,14.712,14.2672,14.1052,,0.26496565,88.5,,1.16,0.03,4.31,2.95,1119.45,0.864732,291.2451266,37.7590079
Kepler-1355 b,Kepler-1355,911.269,283.7414249,49.0679833,1.46,2.73,1.289588112,1448.0,5352.0,0.83,Transit,2016,0.0224,0.0,944.873,4.82,Gaia DR2 2131860859079970176,15.595,13.748,,16.062,15.413,15.218,,0.13025248,86.63,,0.88,-0.04,4.55,4.27,911.269,1.06907,283.7414249,49.0679833
Kepler-534 b,Kepler-534,570.659,296.4185696,49.540148,2.24,5.65,15.95994513,721.0,5884.0,0.98,Transit,2016,0.1272,0.0,63.95,2.76,Gaia DR2 2134886100904948608,13.387,11.708,,13.65,13.221,13.057,,0.19983941,88.78,,1.05,0.01,4.48,1.58,570.659,1.72438,296.4185696,49.540148
Kepler-1208 b,Kepler-1208,825.176,291.8812445,44.5557587,2.32,5.99,11.08507637,665.0,5001.0,0.76,Transit,2016,0.0901,0.0,37.664,2.64,Gaia DR2 2126563450717837056,16.256,13.788,,16.739,15.891,15.596,,0.20697654,88.44,,0.8,-0.03,4.59,4.47,825.176,1.18475,291.8812445,44.5557587
Kepler-1271 b,Kepler-1271,831.991,286.3442954,37.4119347,1.48,2.79,3.0255955,1484.0,6143.0,1.23,Transit,2016,0.04233,0.0,975.181,4.73,Gaia DR2 2099073667159859840,14.075,12.503,,14.323,13.866,13.755,,0.13203676,79.13,,1.13,-0.01,4.31,3.63,831.991,1.17358,286.3442954,37.4119347
